1,1032,1865,1310,1431
1,1465,634,1865,1326
4,1503,4,1471,1310,1723,296
1,892,506,1491,178,88,1657,515
2,1089,38,640,1848,637,355
1,1092,1310,88,1891,92
1,1336,246,88,1525,121
1,1183,161,1323,1865,615
1,710,1274,88,1309,1067
1,1676,1823,88,1709,484,1022
1,470,1551,88,1523
1,1156,640,246,1323,213,282
1,104,1055,88,1310,27,655
1,1228,1323,246,795,0
1,495,1723,433,1208,1787
1,472,500,1055,88,1636,304
1,1496,640,1825,75,1772,977,1192
1,604,1546,1383,1174
1,871,1723,64,576
1,1980,1259,246,1690,652
1,916,640,380,1592,1735,1751
1,523,88,54
1,316,380,88,446,1901,1669
1,121,1525,1865,199,33
3,1466,88,139,1825,75,1772,977,1192
1,1199,25,479,1723,866,1638,107
2,1667,1197,433,38,1089
1,651,1843,88,1525,121
1,1505,885,88,1310,639
1,617,1230,88,1310,1019,1678
1,55,1579,640,511,1387
1,416,1865,88,1184
1,1855,1086,88,38,1322,362
1,536,246,606,992,1527
1,1118,38,88,1732,946
1,625,887,686,1349,1310,1383,1299
1,510,627,7,1108,64,202,1779,748
1,236,64,1865,615
1,1763,640,1579,87,148
1,1872,1522,1723,1309,1067
1,1627,446,1865,411
1,931,852,720,88,1797,950
1,154,984,1640,235,1685,1579,55
3,960,88,110,1212
1,1047,1345,1108,88,594,1075
1,1916,456,1108,827,991,749,879
1,1809,1546,88,446,1901,1669
1,1925,1108,88,1930
1,1358,1274,88,885,818,1425
1,1898,200,1323,246,847,1140,1738
1,709,1000,1208,1448,1621,1172
1,1221,686,1575,88,1612
1,945,1383,38,948,1968,152
1,98,703,183,1108,64,1671
1,841,88,246,1522,1872
2,417,88,86,692,77
1,324,367,1376
1,457,386,832,640,88,1332,1648
1,1431,1310,1865,1757
1,819,88,446,1901,1669
1,185,1423,88,1383,1970
1,289,635,775,1685,64,983
1,1501,866,1310,49,753,1158
1,983,64,1310,1137
1,69,64,88,525,1529,17
1,922,1395,1310,1004,394,1236
1,174,1188,1310,1208,535
1,955,1498,88,775,1194
1,1679,640,1865,126,1672
1,1451,1052,636,246,1690,845
1,1103,1274,1546,679
1,1927,521,528,60,202,88,1965,1445
1,754,577,1723,755,1215,1379,1168
2,710,1274,88,1373,965,172
1,617,1230,88,139,1825,75,1772,977,1192
1,1181,183,1108,38,1838
1,1535,246,88,1257,597
1,1451,1052,847,1723,1040,1513
1,1495,1569,88,634,1465
1,1357,1786,847,1310,1040,1513
1,1270,1690,640,1825,75,1772,977,1192
1,560,1288,246,461,141,1139
1,307,235,88,640,1829,1937
1,77,692,1369,1493,12,1021
1,1869,692,1723,1767,1961,1232
3,1142,88,1048,466
2,488,1108,1310,407
1,1698,1876,1865,1757
1,1418,1865,885,1827
1,1513,1040,1310,380,539
1,71,792,640,1723,767,39
1,615,1865,1310,917,337
1,1943,1843,640,511,713
1,1252,1537,57,88,755,1215,1379,1168
1,1250,201,906,246,1865,615
1,527,367,640,246,1535
1,1352,1929,1108,88,1323,1228
1,1853,1463,1188,1865,292,814
1,1734,966,88,202,1415,1587
1,774,911,88,246,29,263
2,617,1230,88,1323,1228
1,286,1990,1498,88,1835,1959
1,1299,1383,1310,266
1,987,1843,88,1588,602
1,623,1218,988,1865,615
3,480,1046,88,223
1,1312,1099,264,1108,885,1206,146
1,1314,1411,1334,246,88,1525,121
1,14,1824,1108,329,591
1,537,1761,433,38,88,1658,1116
3,1645,88,1310,1145
2,324,367,640,246,1704
1,904,1108,235,219
1,600,640,1108,1929,1352
1,1730,108,305,1522,9,1546,859,437
1,597,1257,1031
1,1418,1865,88,833,1923,160
1,1742,513,227,246,38,124
1,1427,1843,1690,505
1,1088,1551,1310,948,1968,152
2,1916,456,88,640,1946
1,891,1843,635,18
1,1524,696,261,1690,640,432
1,1352,1929,1108,88,1230,617
1,323,1908,246,847,1140,1738
1,1446,996,1310,64,69
1,81,1973,1310,1976
3,1921,663,235,246,91
1,1905,1865,610,1887,309
1,1145,1310,1525,121
1,1119,1112,1551,88,144,182,1126
1,472,500,1055,88,1865,1032
1,1179,88,1876,1698
1,384,1865,1546,1111
1,1787,1208,196,246,1202,459,1441
1,601,1108,88,621,1293
1,1190,534,144,446,1627
2,609,88,1835,1959
1,508,1400,1373,1525,1078
1,1524,696,261,1273,1108,780
1,1489,1383,1310,1394
1,823,126,1865,1208,689,1605
1,754,577,1238,88,1717,1533,865
1,527,367,1546,670,993
1,1137,1310,1492
1,1080,1821,88,1657,515
1,173,246,1310,1776,1808,1027
3,1333,88,1797,950
1,1750,1886,1108,869,1457,1459
1,1451,1052,636,246,88,972
1,382,1754,88,1498,1701
1,451,88,575,199,33
1,1627,446,88,1546,1656,1596
1,763,975,1310,1595,1011,482
1,338,1636,1546,477,511,713
3,1523,88,79,1964
4,1523,88,584,97,1278
1,419,1108,1925
1,1993,1310,1373,965,172
2,916,640,1383,63
1,368,246,1274,1574
4,898,88,1000,637,355
1,545,1886,130,88,1282
1,1441,459,1202,481,511,1567
1,1942,631,951,1952,246,725,1857
3,1184,88,246,1739,517,483
1,1067,1309,88,1466
1,53,259,584,88,720,357
2,1428,634,640,1995,1259,1980
1,1996,1310,1773,1377,1002
1,750,1723,1310,590
1,409,529,246,1850,10
1,104,1055,88,354,1131
2,289,635,1843,747,1198
2,17,1529,525,246,1406
1,1385,1383,1640,984,1045
1,863,1108,64,69
1,294,1690,88,1239
2,1357,1786,847,246,775,1194
1,873,88,640,367,1376
1,669,481,1310,844,1493,1912
3,1608,88,775,1618,1756
1,1201,246,88,1409,1894
1,1317,525,88,1657,165,366
1,1245,202,88,1723,750
1,716,956,1529,525,88,1709,189,782
1,1684,1310,140,885,1827
2,1838,38,1108,1150,668
1,573,1546,314
1,510,627,7,1108,88,1736,1537,1252
4,1523,88,1310,1275
1,1158,753,88,246,173
4,17,1529,455,934,214,290,731
1,120,1685,640,1225,883
2,580,1310,367,229,1499
1,892,506,1491,178,88,481,109,188
1,1125,138,618,88,38,433,1761,537
1,1925,1108,88,1645
2,623,1218,988,1685,1796,1955,176
1,1444,1762,1843,88,972
1,1239,88,380,539
1,393,1879,1310,1000,637,864
1,1518,190,1821,88,1865,1008,1347
2,1872,1522,246,1740,540
1,1283,514,88,640,1841
1,1508,1546,1108,259,53
1,999,831,246,725,1857
2,14,1824,246,1310,397,1029
1,1806,1723,885,773
1,1174,1383,88,1274,888,563
2,393,1879,1310,140,885,1633
1,1314,1411,1334,246,1546,1989
1,920,1310,88,1658,1116
1,129,584,88,640,1763
1,1460,1593,1057,1843,891
1,1700,1588,1519,62,1251
1,91,246,1865,425
1,601,1108,419
1,473,978,369,88,1435,583
3,1661,246,1865,35
1,1266,1383,1723,296
1,478,1424,1953,1640,235,1437
1,1568,88,57,1537,1252
1,822,1723,621,534,752
1,180,1216,1034,88,1823,1676
1,604,1546,88,747,1198
1,388,1498,1310,27,655
2,1532,1390,38,110,1212
3,1182,246,88,1368,1281
1,1465,634,41,246,1914,1220
1,1183,161,1323,1546,1508
1,1027,1808,1776,1310,1865,156
3,393,1879,1310,283,1593,1460
1,1005,1258,88,1865,156
3,1183,161,1323,1310,1816,281
1,1116,1658,88,885,653
1,865,1533,1717,88,1372
3,819,88,575,199,33
1,19,1468,1558,1551,1525,1462
1,156,1865,246,1802
2,597,1257,88,1569,1826
1,1853,1463,1188,1865,199,33
1,66,1108,885,1215,1379,1168
1,879,749,991,827,1108,1310,911,774
1,1930,88,960
1,543,1528,9,1865,1032
1,1195,1227,1480,88,50,1140,1738
1,507,1740,1310,534,502
1,1983,866,634,1546,1809
4,1333,88,1876,880
1,638,1108,38,1579,55
1,172,965,1373,1740,1862,1167
1,625,887,686,650,1865,615
1,694,290,1434,88,1690,12,1021
2,754,577,1865,202,60,528,521,1927
3,1802,246,1222
1,1043,647,195,1985,88,1823,132
1,961,804,1108,1785,1610
1,1043,647,195,1985,88,621,1293
1,1545,1795,1865,1546,691
1,208,1727,133,88,1383,85,291
2,55,1579,38,1108,1493,1912
1,883,1225,433,246,173
3,754,577,1238,1546,48
1,955,1498,88,1108,863
1,713,511,481,246,1334,1411,1314
1,1725,1865,76,1238,268
1,469,1865,202,60,528,521,1927
1,1998,1707,1108,804,374
1,331,1100,235,64,1865,766
2,40,47,203,88,1257,597
2,1217,1797,88,840
2,208,1727,133,88,1546,604
1,330,1583,1310,246,368
1,1633,885,1108,980
1,1177,640,202,1902
1,1508,1546,88,1755,761
2,1312,1099,264,1108,1546,1308
2,1993,1310,1976
2,1081,41,88,38,1118
1,714,1551,1961,158,1862,1167
1,296,1723,692,77
2,1627,446,88,1823,132
1,1398,1862,446,885,818,1425
1,1666,1383,1108,1060
2,71,792,640,1886,1522,1872
4,1081,41,88,1546,1508
2,1299,1383,88,380,1918
1,425,1865,246,733
1,1798,1310,41,1519,62,1251
1,92,1891,88,634,1305
3,754,577,1865,1843,1943
1,1245,202,88,1323,200,1898
1,1577,1621,1865,469
1,938,839,246,88,54
1,132,1823,88,640,1981
2,1352,1929,1108,246,1259,1980
1,470,1551,88,1091
1,1698,1876,88,1108,1925
2,1043,647,195,1985,88,64,828,674
1,160,1923,833,88,1891,92
2,757,210,246,1876,1698
1,362,1322,38,1560,1350
1,1078,1525,1310,640,1562
3,617,1230,88,1383,706
1,1492,1310,1383,63
1,444,1046,88,1310,266
2,576,64,1310,1522,1872
1,989,34,321,88,1108,488
2,77,692,1843,345,126,823
1,1756,1618,775,88,640,1829,1937
1,1527,992,1865,1551,1112,1119
1,1798,1310,456,60,528,521,1927
1,668,1150,1108,88,1414
3,1239,88,1690,1870
2,48,1546,246,531
2,892,506,628,649,380,1108,918
1,293,1057,88,640,1679
1,1157,1546,1383,1299
1,1814,202,88,1274,1203
1,1513,1040,1310,1108,1925
1,731,290,1434,1546,859,437
3,803,88,1006
3,1439,88,523
1,1126,182,144,38,1383,1266
1,1487,1546,1373,965,172
2,307,235,88,1564,1652
1,1431,1310,88,1835,1959
3,757,210,246,1048,466
1,1166,144,1865,1418
1,814,292,88,246,1530
1,476,1033,1865,231,1709,1097
1,501,1723,1399,1638,107
2,317,88,634,574
2,543,1528,456,1860,851
1,331,1100,235,1108,97,344,72
1,824,1383,1690,541
1,1514,795,246,1108,488
1,1980,1259,246,88,292,1003
1,1894,1409,88,885,306
1,120,1685,1310,36,1887,309
1,419,1108,88,1006
1,1997,345,246,1824,127
1,1997,345,246,1201
4,1523,88,1498,388
2,576,64,88,640,1946
4,1503,4,1471,1170,246,885,1206,146
3,393,1879,1238,88,1057,293
1,961,804,1108,1865,298,940
1,782,189,73,246,1222
2,1242,246,38,124
1,912,1033,1865,1739,1803,778
2,1352,1929,1108,88,1466
3,1043,647,195,1985,38,1723,495
1,357,720,246,1824,127
1,132,1823,88,1740,1378
1,969,246,1310,1137
1,679,1546,640,792,71
2,536,246,88,594,1075
1,654,1945,292,88,1310,117
1,1567,511,640,1865,1418
1,1587,1415,202,88,1006
1,1459,1457,869,1588,1643
1,1567,511,481,1310,209,1687
1,1156,640,246,1323,245
2,1819,246,41,866,1744
1,129,584,41,1519,1211
2,918,1108,354,1973,1502
1,432,640,88,1091
1,1738,1140,847,1546,884,1782
1,1372,88,1498,815
1,357,720,88,1740,1801
1,1459,1457,869,88,885,1827
1,1596,1656,1546,64,1208,1413
4,1239,88,64,1469,1272
1,923,1017,1588,1886,1750
2,245,1323,246,743,1133
1,1501,866,1310,38,587,254
2,417,88,640,1790,1099,1312
1,1643,1588,38,640,1679
4,1921,663,235,1108,804,374
1,122,453,88,1823,1676
2,1798,1310,1843,891
4,1142,88,1108,1060
2,1418,1865,1985,195,647,1043
5,1081,41,1310,1019,1678
2,1981,640,966,1734
1,1308,1546,1865,1032
1,279,913,168,621,534,144,1749
3,918,1108,88,963,116
2,407,1310,1390,1581
2,77,692,86,1108,1402
2,472,500,1055,88,1723,1522,1872
1,508,1400,1108,1961,1232
1,1859,1383,640,1607
3,469,1865,88,1372
1,865,1533,1717,2,246,725,1857
1,387,342,861,1310,1000,637,864
1,1691,406,246,795,0
1,1672,126,1732,1723,750
4,1089,38,1383,1299
1,1996,1310,88,963,116
1,1348,1257,88,246,1182
1,1734,966,88,1433,372,1509
1,1852,433,1546,1155,1122
1,388,1498,1323,1010,991,749,879
2,1357,1786,847,1310,367,324
2,1054,246,1797,855
1,774,911,88,1435,583
1,945,1383,1843,1427
1,938,839,246,1213,214,290,731
1,899,1238,38,124
3,324,367,640,1690,1870
3,1547,232,380,1843,987
1,448,1723,1546,573
2,560,1288,246,283,336
1,920,1310,140,885,1
4,803,88,1723,501
1,1918,380,88,1184
5,1523,88,246,1213,1650
1,1145,1310,246,743,1133
3,1706,88,1843,1943
1,1634,1825,139,88,1372
3,710,1274,1865,126,823
1,1221,686,1575,88,223
1,295,640,88,594,1075
1,1596,1656,1546,64,1469,1272
1,1518,190,1821,88,133,1727,208
1,1619,1108,1310,1798
2,26,1824,246,433,265,217,629
2,1299,1383,1310,1275
2,508,1400,1108,9,635,1681
1,1499,229,747,88,1579,55
2,601,1108,64,514,52
1,1387,511,481,88,456,1916
1,1111,1546,88,1230,617
2,72,344,97,1108,419
3,1748,755,88,1575,686,887,625
1,1478,534,1108,1520
1,1407,1383,1108,1933
1,1730,108,305,1522,9,1546,1487
1,1131,354,246,1621,1172
1,462,927,1604,246,1914,1220
2,625,887,686,1575,88,1985,195,647,1043
2,1156,640,88,594,1075
1,519,246,88,514,1283
2,382,1754,88,533,917,337
1,671,1961,246,1242
1,1097,1709,88,1310,205
2,983,64,88,1360
1,590,1310,1546,691
1,437,859,1546,1865,1725
1,1731,246,196,534,502
2,71,792,640,1310,266
1,752,534,1108,640,1649,1940
1,1527,992,1843,640,1679
1,679,1546,1310,397,1029
2,750,1723,1310,1816,281
1,1348,1257,88,38,1061
4,576,64,1108,804,961
1,336,283,1865,156
3,1372,88,640,1496
1,54,88,1588,602
1,1639,88,246,988,1218,623
3,1633,885,246,1803,778
1,1652,1564,88,317
2,1798,1310,1865,876,1102,471,903
3,1633,885,1369,34,989
2,654,1945,292,88,64,983
1,1943,1843,640,486,238
1,651,1843,1546,1487
2,773,885,88,1709,484,1022
2,1567,511,481,88,365,1359
2,1270,1690,88,1132,1337
2,923,1017,1588,64,1208,1787
1,1681,635,9,1108,1060
1,174,1188,1886,545
1,1520,1108,88,1439
1,1002,1377,1773,246,88,51,914
1,205,1310,246,839,938
1,1124,1108,446,1862,1167
1,102,1108,88,1690,1270
2,651,1843,88,1528,543
1,1470,525,1310,1275
2,507,1740,635,1100,331
3,480,1046,88,1588,1186
3,918,1108,1546,48
3,472,500,1055,88,1690,373
1,922,1395,88,1551,1088
2,945,1383,246,677,711,420
1,826,446,1865,569,1572
4,1706,88,446,1901,1669
1,1641,298,1865,1525,1078
1,880,1876,88,1108,827,991,749,879
1,1172,1621,246,1551,470
2,1676,1823,88,1843,987
