Epoch,Total Event,Max,Min,Mean,Std Dev
857,11,2,1,1.1,0.316228
858,10,1,1,1,0
859,11,2,1,1.1,0.316228
860,11,2,1,1.1,0.316228
861,12,2,1,1.2,0.421637
862,10,1,1,1,0
863,15,2,1,1.5,0.527046
864,11,2,1,1.1,0.316228
865,13,2,1,1.3,0.483046
866,14,2,1,1.4,0.516398
867,15,2,1,1.5,0.527046
868,12,2,1,1.2,0.421637
869,10,1,1,1,0
870,18,2,1,1.8,0.421637
871,15,2,1,1.5,0.527046
872,14,2,1,1.4,0.516398
873,12,2,1,1.2,0.421637
874,11,2,1,1.1,0.316228
875,11,2,1,1.1,0.316228
876,15,2,1,1.5,0.527046
877,14,2,1,1.4,0.516398
878,12,2,1,1.2,0.421637
879,13,2,1,1.3,0.483046
880,14,2,1,1.4,0.516398
881,11,2,1,1.1,0.316228
882,10,1,1,1,0
883,10,1,1,1,0
884,12,2,1,1.2,0.421637
885,10,1,1,1,0
886,11,2,1,1.1,0.316228
887,10,1,1,1,0
888,10,1,1,1,0
889,10,1,1,1,0
890,12,2,1,1.2,0.421637
891,13,2,1,1.3,0.483046
892,14,2,1,1.4,0.516398
893,16,3,1,1.6,0.699206
894,13,2,1,1.3,0.483046
895,12,2,1,1.2,0.421637
896,13,2,1,1.3,0.483046
897,10,1,1,1,0
898,11,2,1,1.1,0.316228
899,11,2,1,1.1,0.316228
900,11,2,1,1.1,0.316228
901,13,2,1,1.3,0.483046
902,10,1,1,1,0
903,11,2,1,1.1,0.316228
904,10,1,1,1,0
905,10,1,1,1,0
906,10,1,1,1,0
907,10,1,1,1,0
908,10,1,1,1,0
909,15,2,1,1.5,0.527046
910,14,2,1,1.4,0.516398
911,13,2,1,1.3,0.483046
912,10,1,1,1,0
913,11,2,1,1.1,0.316228
914,11,2,1,1.1,0.316228
915,10,1,1,1,0
916,10,1,1,1,0
917,10,1,1,1,0
918,11,2,1,1.1,0.316228
919,14,2,1,1.4,0.516398
920,12,2,1,1.2,0.421637
921,14,2,1,1.4,0.516398
922,13,2,1,1.3,0.483046
923,12,2,1,1.2,0.421637
924,11,2,1,1.1,0.316228
925,11,2,1,1.1,0.316228
926,12,2,1,1.2,0.421637
927,11,2,1,1.1,0.316228
928,11,2,1,1.1,0.316228
929,11,2,1,1.1,0.316228
930,11,2,1,1.1,0.316228
931,11,2,1,1.1,0.316228
932,11,2,1,1.1,0.316228
933,10,1,1,1,0
934,10,1,1,1,0
935,14,2,1,1.4,0.516398
936,14,2,1,1.4,0.516398
937,12,2,1,1.2,0.421637
938,12,2,1,1.2,0.421637
939,15,2,1,1.5,0.527046
940,14,2,1,1.4,0.516398
941,10,1,1,1,0
942,11,2,1,1.1,0.316228
943,10,1,1,1,0
944,13,2,1,1.3,0.483046
945,15,2,1,1.5,0.527046
946,13,2,1,1.3,0.483046
947,14,2,1,1.4,0.516398
948,13,2,1,1.3,0.483046
949,10,1,1,1,0
950,13,2,1,1.3,0.483046
951,12,2,1,1.2,0.421637
952,13,2,1,1.3,0.483046
953,13,2,1,1.3,0.483046
954,13,2,1,1.3,0.483046
955,16,2,1,1.6,0.516398
956,13,2,1,1.3,0.483046
957,14,2,1,1.4,0.516398
958,12,2,1,1.2,0.421637
959,13,2,1,1.3,0.483046
960,12,2,1,1.2,0.421637
961,11,2,1,1.1,0.316228
962,12,2,1,1.2,0.421637
963,14,2,1,1.4,0.516398
964,13,2,1,1.3,0.483046
965,10,1,1,1,0
966,13,2,1,1.3,0.483046
967,11,2,1,1.1,0.316228
968,10,1,1,1,0
969,10,1,1,1,0
970,12,2,1,1.2,0.421637
971,12,3,1,1.2,0.632456
972,14,3,1,1.4,0.699206
973,14,2,1,1.4,0.516398
974,12,2,1,1.2,0.421637
975,14,2,1,1.4,0.516398
976,11,2,1,1.1,0.316228
977,13,2,1,1.3,0.483046
978,11,2,1,1.1,0.316228
979,10,1,1,1,0
980,11,2,1,1.1,0.316228
981,10,1,1,1,0
982,11,2,1,1.1,0.316228
983,11,2,1,1.1,0.316228
984,11,2,1,1.1,0.316228
985,14,2,1,1.4,0.516398
986,12,2,1,1.2,0.421637
987,11,2,1,1.1,0.316228
988,12,2,1,1.2,0.421637
989,11,2,1,1.1,0.316228
990,13,2,1,1.3,0.483046
991,11,2,1,1.1,0.316228
992,11,2,1,1.1,0.316228
993,11,2,1,1.1,0.316228
994,12,2,1,1.2,0.421637
995,13,2,1,1.3,0.483046
996,10,1,1,1,0
997,12,2,1,1.2,0.421637
998,15,2,1,1.5,0.527046
999,15,2,1,1.5,0.527046
1000,12,2,1,1.2,0.421637
1001,11,2,1,1.1,0.316228
1002,14,2,1,1.4,0.516398
1003,12,2,1,1.2,0.421637
1004,10,1,1,1,0
1005,10,1,1,1,0
1006,10,1,1,1,0
1007,11,2,1,1.1,0.316228
1008,13,2,1,1.3,0.483046
1009,14,2,1,1.4,0.516398
1010,12,2,1,1.2,0.421637
1011,12,2,1,1.2,0.421637
1012,11,2,1,1.1,0.316228
1013,14,2,1,1.4,0.516398
1014,11,2,1,1.1,0.316228
1015,12,2,1,1.2,0.421637
1016,14,2,1,1.4,0.516398
1017,13,2,1,1.3,0.483046
1018,17,3,1,1.7,0.674949
1019,14,2,1,1.4,0.516398
1020,11,2,1,1.1,0.316228
1021,11,2,1,1.1,0.316228
1022,12,2,1,1.2,0.421637
1023,13,2,1,1.3,0.483046
1024,12,2,1,1.2,0.421637
1025,12,2,1,1.2,0.421637
1026,14,2,1,1.4,0.516398
1027,11,2,1,1.1,0.316228
1028,11,2,1,1.1,0.316228
1029,14,2,1,1.4,0.516398
1030,15,3,1,1.5,0.707107
1031,12,2,1,1.2,0.421637
1032,12,2,1,1.2,0.421637
1033,10,1,1,1,0
1034,11,2,1,1.1,0.316228
1035,11,2,1,1.1,0.316228
1036,11,2,1,1.1,0.316228
1037,13,2,1,1.3,0.483046
1038,11,2,1,1.1,0.316228
1039,12,2,1,1.2,0.421637
1040,11,2,1,1.1,0.316228
1041,13,2,1,1.3,0.483046
1042,12,2,1,1.2,0.421637
1043,12,2,1,1.2,0.421637
1044,15,3,1,1.5,0.707107
1045,16,3,1,1.6,0.843274
1046,10,1,1,1,0
1047,12,2,1,1.2,0.421637
1048,13,2,1,1.3,0.483046
1049,15,2,1,1.5,0.527046
1050,13,2,1,1.3,0.483046
1051,14,2,1,1.4,0.516398
1052,13,2,1,1.3,0.483046
1053,11,2,1,1.1,0.316228
1054,11,2,1,1.1,0.316228
1055,10,1,1,1,0
1056,12,2,1,1.2,0.421637
1057,11,2,1,1.1,0.316228
1058,15,2,1,1.5,0.527046
1059,15,2,1,1.5,0.527046
1060,13,2,1,1.3,0.483046
1061,14,2,1,1.4,0.516398
1062,11,2,1,1.1,0.316228
1063,12,2,1,1.2,0.421637
1064,12,2,1,1.2,0.421637
1065,11,2,1,1.1,0.316228
1066,10,1,1,1,0
1067,12,2,1,1.2,0.421637
1068,12,2,1,1.2,0.421637
1069,12,2,1,1.2,0.421637
1070,11,2,1,1.1,0.316228
1071,11,2,1,1.1,0.316228
1072,13,2,1,1.3,0.483046
1073,12,2,1,1.2,0.421637
1074,13,2,1,1.3,0.483046
1075,17,2,1,1.7,0.483046
1076,11,2,1,1.1,0.316228
1077,15,2,1,1.5,0.527046
1078,10,1,1,1,0
1079,12,2,1,1.2,0.421637
1080,10,1,1,1,0
1081,10,1,1,1,0
1082,10,1,1,1,0
1083,11,2,1,1.1,0.316228
1084,14,2,1,1.4,0.516398
1085,12,2,1,1.2,0.421637
1086,17,4,1,1.7,0.948683
1087,14,3,1,1.4,0.699206
1088,11,2,1,1.1,0.316228
1089,12,2,1,1.2,0.421637
1090,11,2,1,1.1,0.316228
1091,11,2,1,1.1,0.316228
1092,11,2,1,1.1,0.316228
1093,10,1,1,1,0
1094,13,2,1,1.3,0.483046
1095,12,2,1,1.2,0.421637
1096,11,2,1,1.1,0.316228
1097,10,1,1,1,0
1098,10,1,1,1,0
1099,12,2,1,1.2,0.421637
1100,11,2,1,1.1,0.316228
1101,15,2,1,1.5,0.527046
1102,13,3,1,1.3,0.674949
1103,14,2,1,1.4,0.516398
1104,10,1,1,1,0
1105,12,2,1,1.2,0.421637
1106,13,2,1,1.3,0.483046
1107,14,3,1,1.4,0.699206
1108,11,2,1,1.1,0.316228
1109,11,2,1,1.1,0.316228
1110,12,2,1,1.2,0.421637
1111,12,2,1,1.2,0.421637
1112,12,2,1,1.2,0.421637
1113,11,2,1,1.1,0.316228
1114,11,2,1,1.1,0.316228
1115,11,2,1,1.1,0.316228
1116,14,2,1,1.4,0.516398
1117,11,2,1,1.1,0.316228
1118,11,2,1,1.1,0.316228
1119,12,2,1,1.2,0.421637
1120,14,2,1,1.4,0.516398
1121,12,2,1,1.2,0.421637
1122,11,2,1,1.1,0.316228
1123,12,2,1,1.2,0.421637
1124,11,2,1,1.1,0.316228
1125,10,1,1,1,0
1126,10,1,1,1,0
1127,13,2,1,1.3,0.483046
1128,14,2,1,1.4,0.516398
1129,11,2,1,1.1,0.316228
1130,13,2,1,1.3,0.483046
1131,11,2,1,1.1,0.316228
1132,12,2,1,1.2,0.421637
1133,11,2,1,1.1,0.316228
1134,11,2,1,1.1,0.316228
1135,11,2,1,1.1,0.316228
1136,12,2,1,1.2,0.421637
1137,12,2,1,1.2,0.421637
1138,10,1,1,1,0
1139,11,2,1,1.1,0.316228
1140,10,1,1,1,0
1141,11,2,1,1.1,0.316228
1142,12,2,1,1.2,0.421637
1143,10,1,1,1,0
1144,13,2,1,1.3,0.483046
1145,13,2,1,1.3,0.483046
1146,12,2,1,1.2,0.421637
1147,11,2,1,1.1,0.316228
1148,11,2,1,1.1,0.316228
1149,10,1,1,1,0
1150,12,2,1,1.2,0.421637
1151,12,2,1,1.2,0.421637
1152,15,2,1,1.5,0.527046
1153,11,2,1,1.1,0.316228
1154,11,2,1,1.1,0.316228
1155,13,2,1,1.3,0.483046
1156,12,2,1,1.2,0.421637
1157,12,2,1,1.2,0.421637
1158,13,2,1,1.3,0.483046
1159,12,2,1,1.2,0.421637
1160,14,2,1,1.4,0.516398
1161,16,2,1,1.6,0.516398
1162,15,2,1,1.5,0.527046
1163,13,2,1,1.3,0.483046
1164,10,1,1,1,0
1165,12,2,1,1.2,0.421637
1166,13,2,1,1.3,0.483046
1167,15,2,1,1.5,0.527046
1168,13,2,1,1.3,0.483046
1169,13,2,1,1.3,0.483046
1170,11,2,1,1.1,0.316228
1171,12,2,1,1.2,0.421637
1172,12,2,1,1.2,0.421637
1173,12,2,1,1.2,0.421637
1174,13,2,1,1.3,0.483046
1175,10,1,1,1,0
1176,11,2,1,1.1,0.316228
1177,14,2,1,1.4,0.516398
1178,14,3,1,1.4,0.699206
1179,10,1,1,1,0
1180,13,2,1,1.3,0.483046
1181,13,2,1,1.3,0.483046
1182,11,2,1,1.1,0.316228
1183,10,1,1,1,0
1184,10,1,1,1,0
1185,13,2,1,1.3,0.483046
1186,11,2,1,1.1,0.316228
1187,14,2,1,1.4,0.516398
1188,11,2,1,1.1,0.316228
1189,13,2,1,1.3,0.483046
1190,12,2,1,1.2,0.421637
1191,14,3,1,1.4,0.699206
1192,12,2,1,1.2,0.421637
1193,15,2,1,1.5,0.527046
1194,17,2,1,1.7,0.483046
1195,13,3,1,1.3,0.674949
1196,11,2,1,1.1,0.316228
1197,12,2,1,1.2,0.421637
1198,13,2,1,1.3,0.483046
1199,13,2,1,1.3,0.483046
1200,12,2,1,1.2,0.421637
1201,16,2,1,1.6,0.516398
1202,11,2,1,1.1,0.316228
1203,12,2,1,1.2,0.421637
1204,13,2,1,1.3,0.483046
1205,11,2,1,1.1,0.316228
1206,15,3,1,1.5,0.707107
1207,14,3,1,1.4,0.699206
1208,14,2,1,1.4,0.516398
1209,13,2,1,1.3,0.483046
1210,15,3,1,1.5,0.707107
1211,12,3,1,1.2,0.632456
1212,12,2,1,1.2,0.421637
1213,11,2,1,1.1,0.316228
1214,10,1,1,1,0
1215,10,1,1,1,0
1216,10,1,1,1,0
1217,11,2,1,1.1,0.316228
1218,12,2,1,1.2,0.421637
1219,13,2,1,1.3,0.483046
1220,11,2,1,1.1,0.316228
1221,13,2,1,1.3,0.483046
1222,15,2,1,1.5,0.527046
1223,13,2,1,1.3,0.483046
1224,13,2,1,1.3,0.483046
1225,14,2,1,1.4,0.516398
1226,14,2,1,1.4,0.516398
1227,14,2,1,1.4,0.516398
1228,16,2,1,1.6,0.516398
1229,18,2,1,1.8,0.421637
1230,18,2,1,1.8,0.421637
1231,15,2,1,1.5,0.527046
1232,14,2,1,1.4,0.516398
1233,13,2,1,1.3,0.483046
1234,13,2,1,1.3,0.483046
1235,12,2,1,1.2,0.421637
1236,12,2,1,1.2,0.421637
1237,15,2,1,1.5,0.527046
1238,12,2,1,1.2,0.421637
1239,13,2,1,1.3,0.483046
1240,14,2,1,1.4,0.516398
1241,12,2,1,1.2,0.421637
1242,11,2,1,1.1,0.316228
1243,15,2,1,1.5,0.527046
1244,13,2,1,1.3,0.483046
1245,12,2,1,1.2,0.421637
1246,13,2,1,1.3,0.483046
1247,16,2,1,1.6,0.516398
1248,15,2,1,1.5,0.527046
1249,11,2,1,1.1,0.316228
1250,15,2,1,1.5,0.527046
1251,16,2,1,1.6,0.516398
1252,12,2,1,1.2,0.421637
1253,13,2,1,1.3,0.483046
1254,19,4,1,1.9,0.875595
1255,19,3,1,1.9,0.567646
1256,18,2,1,1.8,0.421637
1257,19,2,1,1.9,0.316228
1258,15,2,1,1.5,0.527046
1259,18,3,1,1.8,0.632456
1260,15,3,1,1.5,0.849837
1261,16,2,1,1.6,0.516398
1262,13,2,1,1.3,0.483046
1263,12,2,1,1.2,0.421637
1264,15,3,1,1.5,0.707107
1265,14,3,1,1.4,0.699206
1266,14,2,1,1.4,0.516398
1267,14,2,1,1.4,0.516398
1268,16,2,1,1.6,0.516398
1269,15,2,1,1.5,0.527046
1270,13,2,1,1.3,0.483046
1271,10,1,1,1,0
1272,13,2,1,1.3,0.483046
1273,14,2,1,1.4,0.516398
1274,12,2,1,1.2,0.421637
1275,10,1,1,1,0
1276,13,2,1,1.3,0.483046
1277,13,2,1,1.3,0.483046
1278,10,1,1,1,0
1279,11,2,1,1.1,0.316228
1280,14,2,1,1.4,0.516398
1281,12,2,1,1.2,0.421637
1282,11,2,1,1.1,0.316228
1283,10,1,1,1,0
1284,10,1,1,1,0
1285,11,2,1,1.1,0.316228
1286,13,2,1,1.3,0.483046
1287,19,2,1,1.9,0.316228
1288,15,2,1,1.5,0.527046
1289,15,2,1,1.5,0.527046
1290,13,2,1,1.3,0.483046
1291,14,2,1,1.4,0.516398
1292,12,2,1,1.2,0.421637
1293,11,2,1,1.1,0.316228
1294,10,1,1,1,0
1295,12,2,1,1.2,0.421637
1296,10,1,1,1,0
1297,11,2,1,1.1,0.316228
1298,11,2,1,1.1,0.316228
1299,11,2,1,1.1,0.316228
1300,10,1,1,1,0
1301,10,1,1,1,0
1302,10,1,1,1,0
1303,11,2,1,1.1,0.316228
1304,11,2,1,1.1,0.316228
1305,12,2,1,1.2,0.421637
1306,12,2,1,1.2,0.421637
1307,11,2,1,1.1,0.316228
1308,12,2,1,1.2,0.421637
1309,12,2,1,1.2,0.421637
1310,14,2,1,1.4,0.516398
1311,13,2,1,1.3,0.483046
1312,16,2,1,1.6,0.516398
1313,16,2,1,1.6,0.516398
1314,16,2,1,1.6,0.516398
1315,14,2,1,1.4,0.516398
1316,10,1,1,1,0
1317,10,1,1,1,0
1318,11,2,1,1.1,0.316228
1319,10,1,1,1,0
1320,12,2,1,1.2,0.421637
1321,12,2,1,1.2,0.421637
1322,13,2,1,1.3,0.483046
1323,15,2,1,1.5,0.527046
1324,14,2,1,1.4,0.516398
1325,19,2,1,1.9,0.316228
1326,12,2,1,1.2,0.421637
1327,17,2,1,1.7,0.483046
1328,15,2,1,1.5,0.527046
1329,11,2,1,1.1,0.316228
1330,13,2,1,1.3,0.483046
1331,16,2,1,1.6,0.516398
1332,21,3,1,2.1,0.567646
1333,14,2,1,1.4,0.516398
1334,14,2,1,1.4,0.516398
1335,12,2,1,1.2,0.421637
1336,15,2,1,1.5,0.527046
1337,11,2,1,1.1,0.316228
1338,12,2,1,1.2,0.421637
1339,12,2,1,1.2,0.421637
1340,11,2,1,1.1,0.316228
1341,13,2,1,1.3,0.483046
1342,16,2,1,1.6,0.516398
1343,13,2,1,1.3,0.483046
1344,14,2,1,1.4,0.516398
1345,12,2,1,1.2,0.421637
1346,12,2,1,1.2,0.421637
1347,13,2,1,1.3,0.483046
1348,11,2,1,1.1,0.316228
1349,14,2,1,1.4,0.516398
1350,15,2,1,1.5,0.527046
1351,15,2,1,1.5,0.527046
1352,18,3,1,1.8,0.632456
1353,14,2,1,1.4,0.516398
1354,12,2,1,1.2,0.421637
1355,12,2,1,1.2,0.421637
1356,12,2,1,1.2,0.421637
1357,11,2,1,1.1,0.316228
1358,10,1,1,1,0
1359,11,2,1,1.1,0.316228
1360,10,1,1,1,0
1361,10,1,1,1,0
1362,13,2,1,1.3,0.483046
1363,14,2,1,1.4,0.516398
1364,13,2,1,1.3,0.483046
1365,16,2,1,1.6,0.516398
1366,15,3,1,1.5,0.707107
1367,15,2,1,1.5,0.527046
1368,13,2,1,1.3,0.483046
1369,11,2,1,1.1,0.316228
1370,12,2,1,1.2,0.421637
1371,12,3,1,1.2,0.632456
1372,11,2,1,1.1,0.316228
1373,13,2,1,1.3,0.483046
1374,13,2,1,1.3,0.483046
1375,11,2,1,1.1,0.316228
1376,10,1,1,1,0
1377,11,2,1,1.1,0.316228
1378,11,2,1,1.1,0.316228
1379,13,2,1,1.3,0.483046
1380,11,2,1,1.1,0.316228
1381,10,1,1,1,0
1382,11,2,1,1.1,0.316228
1383,11,2,1,1.1,0.316228
1384,12,2,1,1.2,0.421637
1385,11,2,1,1.1,0.316228
1386,12,2,1,1.2,0.421637
1387,11,2,1,1.1,0.316228
1388,13,3,1,1.3,0.674949
1389,11,2,1,1.1,0.316228
1390,11,2,1,1.1,0.316228
1391,12,2,1,1.2,0.421637
1392,11,2,1,1.1,0.316228
1393,10,1,1,1,0
1394,10,1,1,1,0
1395,11,2,1,1.1,0.316228
1396,15,2,1,1.5,0.527046
1397,15,2,1,1.5,0.527046
1398,13,2,1,1.3,0.483046
1399,12,2,1,1.2,0.421637
1400,12,3,1,1.2,0.632456
1401,14,3,1,1.4,0.699206
1402,11,2,1,1.1,0.316228
1403,11,2,1,1.1,0.316228
1404,11,2,1,1.1,0.316228
1405,11,2,1,1.1,0.316228
1406,12,2,1,1.2,0.421637
1407,18,2,1,1.8,0.421637
1408,19,2,1,1.9,0.316228
1409,17,2,1,1.7,0.483046
1410,16,2,1,1.6,0.516398
1411,12,2,1,1.2,0.421637
1412,13,2,1,1.3,0.483046
1413,12,2,1,1.2,0.421637
1414,12,2,1,1.2,0.421637
1415,12,2,1,1.2,0.421637
1416,10,1,1,1,0
1417,10,1,1,1,0
1418,11,2,1,1.1,0.316228
1419,12,2,1,1.2,0.421637
1420,14,2,1,1.4,0.516398
1421,11,2,1,1.1,0.316228
1422,11,2,1,1.1,0.316228
1423,13,2,1,1.3,0.483046
1424,13,2,1,1.3,0.483046
1425,13,2,1,1.3,0.483046
1426,14,2,1,1.4,0.516398
1427,14,2,1,1.4,0.516398
1428,13,2,1,1.3,0.483046
1429,10,1,1,1,0
1430,14,2,1,1.4,0.516398
1431,12,2,1,1.2,0.421637
1432,15,3,1,1.5,0.707107
1433,12,3,1,1.2,0.632456
1434,16,2,1,1.6,0.516398
1435,15,2,1,1.5,0.527046
1436,17,2,1,1.7,0.483046
1437,13,2,1,1.3,0.483046
1438,13,2,1,1.3,0.483046
1439,12,2,1,1.2,0.421637
1440,10,1,1,1,0
1441,12,2,1,1.2,0.421637
1442,12,2,1,1.2,0.421637
1443,12,2,1,1.2,0.421637
1444,10,1,1,1,0
1445,12,2,1,1.2,0.421637
1446,10,1,1,1,0
1447,10,1,1,1,0
1448,11,2,1,1.1,0.316228
1449,12,2,1,1.2,0.421637
1450,11,2,1,1.1,0.316228
1451,11,2,1,1.1,0.316228
1452,12,2,1,1.2,0.421637
1453,14,2,1,1.4,0.516398
1454,12,2,1,1.2,0.421637
1455,11,2,1,1.1,0.316228
1456,11,2,1,1.1,0.316228
1457,12,2,1,1.2,0.421637
1458,11,2,1,1.1,0.316228
1459,12,2,1,1.2,0.421637
1460,14,2,1,1.4,0.516398
1461,14,2,1,1.4,0.516398
1462,13,2,1,1.3,0.483046
1463,16,2,1,1.6,0.516398
1464,14,2,1,1.4,0.516398
1465,11,2,1,1.1,0.316228
1466,10,1,1,1,0
1467,14,2,1,1.4,0.516398
1468,14,2,1,1.4,0.516398
1469,13,2,1,1.3,0.483046
1470,12,2,1,1.2,0.421637
1471,13,2,1,1.3,0.483046
1472,16,2,1,1.6,0.516398
1473,11,2,1,1.1,0.316228
1474,12,2,1,1.2,0.421637
1475,11,2,1,1.1,0.316228
1476,14,2,1,1.4,0.516398
1477,13,2,1,1.3,0.483046
1478,13,2,1,1.3,0.483046
1479,13,2,1,1.3,0.483046
1480,12,2,1,1.2,0.421637
1481,11,2,1,1.1,0.316228
1482,12,2,1,1.2,0.421637
1483,13,2,1,1.3,0.483046
1484,13,2,1,1.3,0.483046
1485,12,2,1,1.2,0.421637
1486,10,1,1,1,0
1487,15,2,1,1.5,0.527046
1488,15,3,1,1.5,0.707107
1489,13,3,1,1.3,0.674949
1490,12,2,1,1.2,0.421637
1491,13,2,1,1.3,0.483046
1492,12,2,1,1.2,0.421637
1493,11,2,1,1.1,0.316228
1494,15,2,1,1.5,0.527046
1495,16,2,1,1.6,0.516398
1496,13,2,1,1.3,0.483046
1497,13,2,1,1.3,0.483046
1498,11,2,1,1.1,0.316228
1499,14,2,1,1.4,0.516398
1500,14,2,1,1.4,0.516398
1501,15,2,1,1.5,0.527046
1502,18,3,1,1.8,0.632456
1503,14,2,1,1.4,0.516398
1504,15,2,1,1.5,0.527046
1505,13,2,1,1.3,0.483046
1506,11,2,1,1.1,0.316228
1507,11,2,1,1.1,0.316228
1508,11,2,1,1.1,0.316228
1509,11,2,1,1.1,0.316228
1510,12,2,1,1.2,0.421637
1511,11,2,1,1.1,0.316228
1512,10,1,1,1,0
1513,11,2,1,1.1,0.316228
1514,10,1,1,1,0
1515,10,1,1,1,0
1516,10,1,1,1,0
1517,10,1,1,1,0
1518,11,2,1,1.1,0.316228
1519,11,2,1,1.1,0.316228
1520,11,2,1,1.1,0.316228
1521,12,2,1,1.2,0.421637
1522,11,2,1,1.1,0.316228
1523,13,2,1,1.3,0.483046
1524,12,2,1,1.2,0.421637
1525,12,2,1,1.2,0.421637
1526,13,2,1,1.3,0.483046
1527,12,2,1,1.2,0.421637
1528,10,1,1,1,0
1529,11,2,1,1.1,0.316228
1530,12,2,1,1.2,0.421637
1531,12,2,1,1.2,0.421637
1532,11,2,1,1.1,0.316228
1533,11,2,1,1.1,0.316228
1534,14,2,1,1.4,0.516398
1535,14,2,1,1.4,0.516398
1536,11,2,1,1.1,0.316228
1537,13,2,1,1.3,0.483046
1538,12,2,1,1.2,0.421637
1539,12,2,1,1.2,0.421637
1540,11,2,1,1.1,0.316228
1541,12,2,1,1.2,0.421637
1542,10,1,1,1,0
1543,11,2,1,1.1,0.316228
1544,12,2,1,1.2,0.421637
1545,13,2,1,1.3,0.483046
1546,12,2,1,1.2,0.421637
1547,11,2,1,1.1,0.316228
1548,13,2,1,1.3,0.483046
1549,13,2,1,1.3,0.483046
1550,11,2,1,1.1,0.316228
1551,16,3,1,1.6,0.699206
1552,14,2,1,1.4,0.516398
1553,15,3,1,1.5,0.707107
1554,17,3,1,1.7,0.674949
1555,16,3,1,1.6,0.699206
1556,12,2,1,1.2,0.421637
1557,10,1,1,1,0
1558,12,2,1,1.2,0.421637
1559,15,2,1,1.5,0.527046
1560,14,2,1,1.4,0.516398
1561,14,2,1,1.4,0.516398
1562,12,2,1,1.2,0.421637
1563,12,2,1,1.2,0.421637
1564,13,2,1,1.3,0.483046
1565,18,2,1,1.8,0.421637
1566,13,2,1,1.3,0.483046
1567,16,2,1,1.6,0.516398
1568,16,2,1,1.6,0.516398
1569,15,2,1,1.5,0.527046
1570,11,2,1,1.1,0.316228
1571,12,2,1,1.2,0.421637
1572,14,2,1,1.4,0.516398
1573,17,2,1,1.7,0.483046
1574,13,2,1,1.3,0.483046
1575,13,2,1,1.3,0.483046
1576,12,2,1,1.2,0.421637
1577,12,2,1,1.2,0.421637
1578,10,1,1,1,0
1579,11,2,1,1.1,0.316228
1580,10,1,1,1,0
1581,11,2,1,1.1,0.316228
1582,11,2,1,1.1,0.316228
1583,11,2,1,1.1,0.316228
1584,14,2,1,1.4,0.516398
1585,14,2,1,1.4,0.516398
1586,14,2,1,1.4,0.516398
1587,11,2,1,1.1,0.316228
1588,13,2,1,1.3,0.483046
1589,15,2,1,1.5,0.527046
1590,13,2,1,1.3,0.483046
1591,12,2,1,1.2,0.421637
1592,16,2,1,1.6,0.516398
1593,15,2,1,1.5,0.527046
1594,13,2,1,1.3,0.483046
1595,14,3,1,1.4,0.699206
1596,14,2,1,1.4,0.516398
1597,14,2,1,1.4,0.516398
1598,12,2,1,1.2,0.421637
1599,13,2,1,1.3,0.483046
1600,10,1,1,1,0
1601,11,2,1,1.1,0.316228
1602,11,2,1,1.1,0.316228
1603,21,3,1,2.1,0.567646
1604,17,2,1,1.7,0.483046
1605,18,3,1,1.8,0.632456
1606,14,3,1,1.4,0.699206
1607,14,2,1,1.4,0.516398
1608,10,1,1,1,0
1609,14,2,1,1.4,0.516398
1610,10,1,1,1,0
1611,10,1,1,1,0
1612,10,1,1,1,0
1613,11,2,1,1.1,0.316228
1614,12,2,1,1.2,0.421637
1615,12,2,1,1.2,0.421637
1616,10,1,1,1,0
1617,11,2,1,1.1,0.316228
1618,11,2,1,1.1,0.316228
1619,12,2,1,1.2,0.421637
1620,11,2,1,1.1,0.316228
1621,12,2,1,1.2,0.421637
1622,10,1,1,1,0
1623,10,1,1,1,0
1624,10,1,1,1,0
1625,10,1,1,1,0
1626,11,2,1,1.1,0.316228
1627,10,1,1,1,0
1628,13,2,1,1.3,0.483046
1629,16,2,1,1.6,0.516398
1630,12,2,1,1.2,0.421637
1631,13,2,1,1.3,0.483046
1632,15,2,1,1.5,0.527046
1633,14,2,1,1.4,0.516398
1634,12,2,1,1.2,0.421637
1635,12,2,1,1.2,0.421637
1636,11,2,1,1.1,0.316228
1637,10,1,1,1,0
1638,10,1,1,1,0
1639,11,2,1,1.1,0.316228
1640,12,2,1,1.2,0.421637
1641,11,2,1,1.1,0.316228
1642,11,2,1,1.1,0.316228
1643,11,2,1,1.1,0.316228
1644,12,2,1,1.2,0.421637
1645,13,2,1,1.3,0.483046
1646,13,2,1,1.3,0.483046
1647,12,2,1,1.2,0.421637
1648,13,2,1,1.3,0.483046
1649,12,2,1,1.2,0.421637
1650,10,1,1,1,0
1651,10,1,1,1,0
1652,12,2,1,1.2,0.421637
1653,13,2,1,1.3,0.483046
1654,10,1,1,1,0
1655,12,2,1,1.2,0.421637
1656,14,3,1,1.4,0.843274
1657,11,2,1,1.1,0.316228
1658,11,2,1,1.1,0.316228
1659,14,3,1,1.4,0.699206
1660,13,3,1,1.3,0.674949
1661,12,2,1,1.2,0.421637
1662,12,2,1,1.2,0.421637
1663,15,2,1,1.5,0.527046
1664,13,2,1,1.3,0.483046
1665,18,2,1,1.8,0.421637
1666,19,2,1,1.9,0.316228
1667,16,2,1,1.6,0.516398
1668,16,2,1,1.6,0.516398
1669,14,2,1,1.4,0.516398
1670,13,2,1,1.3,0.483046
1671,10,1,1,1,0
1672,11,2,1,1.1,0.316228
