Epoch,Total Event,Max,Min,Mean,Std Dev
843,16,3,1,1.6,0.699206
844,23,3,2,2.3,0.483046
845,16,2,1,1.6,0.516398
846,12,2,1,1.2,0.421637
847,17,2,1,1.7,0.483046
848,22,4,2,2.2,0.632456
849,23,4,2,2.3,0.674949
850,24,3,2,2.4,0.516398
851,18,2,1,1.8,0.421637
852,21,4,1,2.1,0.875595
853,15,2,1,1.5,0.527046
854,16,3,1,1.6,0.699206
855,16,3,1,1.6,0.699206
856,16,2,1,1.6,0.516398
857,15,3,1,1.5,0.707107
858,16,2,1,1.6,0.516398
859,20,2,2,2,0
860,23,4,2,2.3,0.674949
861,21,3,2,2.1,0.316228
862,16,2,1,1.6,0.516398
863,20,2,2,2,0
864,23,3,2,2.3,0.483046
865,27,4,2,2.7,0.674949
866,21,3,2,2.1,0.316228
867,20,2,2,2,0
868,20,3,1,2,0.471405
869,18,3,1,1.8,0.788811
870,23,4,2,2.3,0.674949
871,25,4,2,2.5,0.707107
872,23,4,2,2.3,0.674949
873,20,2,2,2,0
874,16,3,1,1.6,0.699206
875,21,3,2,2.1,0.316228
876,21,3,2,2.1,0.316228
877,25,5,2,2.5,0.971825
878,22,4,2,2.2,0.632456
879,21,3,2,2.1,0.316228
880,21,3,2,2.1,0.316228
881,20,2,2,2,0
882,20,2,2,2,0
883,14,2,1,1.4,0.516398
884,14,2,1,1.4,0.516398
885,21,3,2,2.1,0.316228
886,21,3,2,2.1,0.316228
887,20,4,1,2,0.816497
888,21,4,1,2.1,0.737865
889,20,3,1,2,0.471405
890,20,2,2,2,0
891,25,4,2,2.5,0.707107
892,26,4,2,2.6,0.843274
893,22,3,2,2.2,0.421637
894,23,5,2,2.3,0.948683
895,26,5,2,2.6,0.966092
896,21,3,2,2.1,0.316228
897,20,2,2,2,0
898,22,3,2,2.2,0.421637
899,23,4,2,2.3,0.674949
900,33,5,2,3.3,1.251666
901,21,3,2,2.1,0.316228
902,21,3,1,2.1,0.737865
903,22,3,2,2.2,0.421637
904,21,3,2,2.1,0.316228
905,18,3,1,1.8,0.632456
906,17,3,1,1.7,0.674949
907,20,3,1,2,0.471405
908,18,3,1,1.8,0.632456
909,24,3,2,2.4,0.516398
910,25,5,2,2.5,0.971825
911,24,4,2,2.4,0.699206
912,22,3,2,2.2,0.421637
913,20,2,2,2,0
914,14,3,1,1.4,0.699206
915,13,2,1,1.3,0.483046
916,16,3,1,1.6,0.699206
917,20,2,2,2,0
918,23,4,2,2.3,0.674949
919,22,4,1,2.2,0.918937
920,24,4,2,2.4,0.699206
921,21,3,2,2.1,0.316228
922,19,3,1,1.9,0.567646
923,19,3,1,1.9,0.567646
924,19,2,1,1.9,0.316228
925,20,2,2,2,0
926,24,3,2,2.4,0.516398
927,22,3,2,2.2,0.421637
928,18,2,1,1.8,0.421637
929,16,2,1,1.6,0.516398
930,15,2,1,1.5,0.527046
931,20,3,1,2,0.471405
932,17,2,1,1.7,0.483046
933,16,3,1,1.6,0.699206
934,12,2,1,1.2,0.421637
935,23,3,2,2.3,0.483046
936,24,4,2,2.4,0.699206
937,25,4,2,2.5,0.707107
938,22,3,2,2.2,0.421637
939,20,2,2,2,0
940,25,5,1,2.5,1.080123
941,22,5,1,2.2,1.398412
942,21,3,2,2.1,0.316228
943,16,5,1,1.6,1.264911
944,19,4,1,1.9,0.875595
945,15,2,1,1.5,0.527046
946,23,3,2,2.3,0.483046
947,22,3,2,2.2,0.421637
948,21,3,1,2.1,0.567646
949,20,2,2,2,0
950,18,3,1,1.8,0.632456
951,20,4,1,2,0.816497
952,24,3,2,2.4,0.516398
953,22,4,2,2.2,0.632456
954,20,2,2,2,0
955,19,4,1,1.9,0.875595
956,25,3,2,2.5,0.527046
957,20,5,1,2,1.154701
958,23,5,1,2.3,1.05935
959,22,3,2,2.2,0.421637
960,19,3,1,1.9,0.737865
961,21,4,1,2.1,0.737865
962,18,3,1,1.8,0.632456
963,20,2,2,2,0
964,17,2,1,1.7,0.483046
965,18,2,1,1.8,0.421637
966,19,2,1,1.9,0.316228
967,14,2,1,1.4,0.516398
968,16,4,1,1.6,0.966092
969,19,3,1,1.9,0.567646
970,17,4,1,1.7,0.948683
971,18,4,1,1.8,1.032796
972,22,3,2,2.2,0.421637
973,24,3,2,2.4,0.516398
974,21,3,2,2.1,0.316228
975,20,2,2,2,0
976,21,3,2,2.1,0.316228
977,21,3,2,2.1,0.316228
978,24,3,2,2.4,0.516398
979,22,3,2,2.2,0.421637
980,21,3,2,2.1,0.316228
981,19,3,1,1.9,0.567646
982,16,2,1,1.6,0.516398
983,12,2,1,1.2,0.421637
984,13,2,1,1.3,0.483046
985,22,3,2,2.2,0.421637
986,26,4,2,2.6,0.843274
987,23,4,1,2.3,0.948683
988,18,2,1,1.8,0.421637
989,13,2,1,1.3,0.483046
990,20,3,1,2,0.471405
991,16,3,1,1.6,0.699206
992,16,3,1,1.6,0.699206
993,20,3,1,2,0.471405
994,21,3,2,2.1,0.316228
995,23,4,2,2.3,0.674949
996,21,3,2,2.1,0.316228
997,22,3,2,2.2,0.421637
998,22,3,2,2.2,0.421637
999,24,5,2,2.4,0.966092
1000,25,5,2,2.5,0.971825
1001,22,3,2,2.2,0.421637
1002,18,2,1,1.8,0.421637
1003,20,3,1,2,0.471405
1004,17,2,1,1.7,0.483046
1005,15,2,1,1.5,0.527046
1006,16,4,1,1.6,0.966092
1007,23,3,2,2.3,0.483046
1008,24,4,2,2.4,0.699206
1009,25,4,2,2.5,0.707107
1010,23,3,2,2.3,0.483046
1011,20,2,2,2,0
1012,21,3,2,2.1,0.316228
1013,23,3,2,2.3,0.483046
1014,21,3,1,2.1,0.567646
1015,22,3,2,2.2,0.421637
1016,24,4,2,2.4,0.699206
1017,26,8,2,2.6,1.897367
1018,24,4,2,2.4,0.699206
1019,24,3,2,2.4,0.516398
1020,22,3,2,2.2,0.421637
1021,23,3,2,2.3,0.483046
1022,19,4,1,1.9,0.875595
1023,21,3,2,2.1,0.316228
1024,22,3,2,2.2,0.421637
1025,20,3,1,2,0.666667
1026,18,2,1,1.8,0.421637
1027,19,4,1,1.9,0.875595
1028,21,4,1,2.1,0.737865
1029,21,3,2,2.1,0.316228
1030,21,3,2,2.1,0.316228
1031,20,3,1,2,0.666667
1032,17,2,1,1.7,0.483046
1033,22,3,2,2.2,0.421637
1034,22,4,2,2.2,0.632456
1035,18,3,1,1.8,0.788811
1036,17,3,1,1.7,0.674949
1037,18,3,1,1.8,0.632456
1038,22,3,2,2.2,0.421637
1039,22,3,2,2.2,0.421637
1040,20,2,2,2,0
1041,23,3,2,2.3,0.483046
1042,22,3,2,2.2,0.421637
1043,24,4,2,2.4,0.699206
1044,27,4,2,2.7,0.823273
1045,19,3,1,1.9,0.567646
1046,17,2,1,1.7,0.483046
1047,22,3,2,2.2,0.421637
1048,23,4,2,2.3,0.674949
1049,26,4,2,2.6,0.966092
1050,22,3,2,2.2,0.421637
1051,23,3,2,2.3,0.483046
1052,20,2,2,2,0
1053,21,3,2,2.1,0.316228
1054,27,4,2,2.7,0.674949
1055,19,3,1,1.9,0.567646
1056,22,3,2,2.2,0.421637
1057,20,2,2,2,0
1058,20,2,2,2,0
1059,22,3,2,2.2,0.421637
1060,22,3,2,2.2,0.421637
1061,21,3,2,2.1,0.316228
1062,16,3,1,1.6,0.843274
1063,21,3,2,2.1,0.316228
1064,14,2,1,1.4,0.516398
1065,18,5,1,1.8,1.229273
1066,14,3,1,1.4,0.699206
1067,17,2,1,1.7,0.483046
1068,19,3,1,1.9,0.567646
1069,20,2,2,2,0
1070,13,2,1,1.3,0.483046
1071,18,2,1,1.8,0.421637
1072,20,2,2,2,0
1073,20,2,2,2,0
1074,20,2,2,2,0
1075,25,4,2,2.5,0.707107
1076,22,4,2,2.2,0.632456
1077,23,4,2,2.3,0.674949
1078,20,3,1,2,0.471405
1079,18,2,1,1.8,0.421637
1080,18,3,1,1.8,0.632456
1081,20,2,2,2,0
1082,21,3,2,2.1,0.316228
1083,21,3,2,2.1,0.316228
1084,20,2,2,2,0
1085,22,3,2,2.2,0.421637
1086,26,3,2,2.6,0.516398
1087,24,3,2,2.4,0.516398
1088,24,4,2,2.4,0.699206
1089,19,3,1,1.9,0.567646
1090,24,4,2,2.4,0.699206
1091,22,3,2,2.2,0.421637
1092,19,3,1,1.9,0.567646
1093,21,3,2,2.1,0.316228
1094,18,3,1,1.8,0.632456
1095,15,3,1,1.5,0.707107
1096,21,3,1,2.1,0.567646
1097,13,3,1,1.3,0.674949
1098,16,3,1,1.6,0.699206
1099,22,3,2,2.2,0.421637
1100,22,3,2,2.2,0.421637
1101,22,4,2,2.2,0.632456
1102,22,3,2,2.2,0.421637
1103,25,5,2,2.5,0.971825
1104,23,5,2,2.3,0.948683
1105,24,4,2,2.4,0.699206
1106,23,3,2,2.3,0.483046
1107,21,3,2,2.1,0.316228
1108,21,4,1,2.1,0.875595
1109,23,5,1,2.3,1.251666
1110,19,2,1,1.9,0.316228
1111,21,3,2,2.1,0.316228
1112,21,3,2,2.1,0.316228
1113,23,3,2,2.3,0.483046
1114,22,3,2,2.2,0.421637
1115,21,3,2,2.1,0.316228
1116,24,3,2,2.4,0.516398
1117,16,3,1,1.6,0.699206
1118,16,2,1,1.6,0.516398
1119,18,2,1,1.8,0.421637
1120,23,4,2,2.3,0.674949
1121,24,5,1,2.4,1.264911
1122,18,5,1,1.8,1.316561
1123,21,3,1,2.1,0.737865
1124,11,2,1,1.1,0.316228
1125,21,3,2,2.1,0.316228
1126,19,2,1,1.9,0.316228
1127,21,3,2,2.1,0.316228
1128,23,3,2,2.3,0.483046
1129,21,3,2,2.1,0.316228
1130,21,3,1,2.1,0.567646
1131,19,3,1,1.9,0.875595
1132,23,4,2,2.3,0.674949
1133,18,2,1,1.8,0.421637
1134,18,3,1,1.8,0.632456
1135,14,2,1,1.4,0.516398
1136,18,3,1,1.8,0.632456
1137,16,2,1,1.6,0.516398
1138,15,4,1,1.5,0.971825
1139,22,5,1,2.2,1.032796
1140,14,2,1,1.4,0.516398
1141,19,2,1,1.9,0.316228
1142,23,4,1,2.3,0.823273
1143,23,3,1,2.3,0.674949
1144,25,4,2,2.5,0.707107
1145,25,6,2,2.5,1.269296
1146,20,2,2,2,0
1147,18,3,1,1.8,0.632456
1148,18,3,1,1.8,0.632456
1149,20,2,2,2,0
1150,18,3,1,1.8,0.632456
1151,22,3,2,2.2,0.421637
1152,23,4,2,2.3,0.674949
1153,22,3,2,2.2,0.421637
1154,19,2,1,1.9,0.316228
1155,22,3,2,2.2,0.421637
1156,22,3,2,2.2,0.421637
1157,25,5,2,2.5,1.080123
1158,25,4,2,2.5,0.849837
1159,20,2,2,2,0
1160,25,4,2,2.5,0.707107
1161,23,3,2,2.3,0.483046
1162,24,3,2,2.4,0.516398
1163,23,4,2,2.3,0.674949
1164,23,4,2,2.3,0.674949
1165,25,4,2,2.5,0.707107
1166,22,3,2,2.2,0.421637
1167,20,3,1,2,0.471405
1168,22,3,2,2.2,0.421637
1169,20,3,1,2,0.666667
1170,22,3,2,2.2,0.421637
1171,20,2,2,2,0
1172,21,3,1,2.1,0.567646
1173,19,4,1,1.9,0.875595
1174,18,3,1,1.8,0.632456
1175,14,2,1,1.4,0.516398
1176,22,3,2,2.2,0.421637
1177,25,5,2,2.5,0.971825
1178,26,5,2,2.6,0.966092
1179,22,3,2,2.2,0.421637
1180,22,3,1,2.2,0.632456
1181,22,3,2,2.2,0.421637
1182,22,4,1,2.2,1.229273
1183,20,3,1,2,0.471405
1184,21,3,2,2.1,0.316228
1185,20,3,1,2,0.666667
1186,23,4,2,2.3,0.674949
1187,22,3,2,2.2,0.421637
1188,23,5,1,2.3,1.05935
1189,23,4,2,2.3,0.674949
1190,17,3,1,1.7,0.674949
1191,23,3,2,2.3,0.483046
1192,22,3,2,2.2,0.421637
1193,23,3,2,2.3,0.483046
1194,26,6,2,2.6,1.264911
1195,24,4,2,2.4,0.699206
1196,22,3,2,2.2,0.421637
1197,22,3,2,2.2,0.421637
1198,23,3,2,2.3,0.483046
1199,25,4,2,2.5,0.707107
1200,23,3,2,2.3,0.483046
1201,20,2,2,2,0
1202,19,3,1,1.9,0.567646
1203,21,3,2,2.1,0.316228
1204,21,3,2,2.1,0.316228
1205,26,4,2,2.6,0.699206
1206,24,3,2,2.4,0.516398
1207,24,4,2,2.4,0.699206
1208,20,2,2,2,0
1209,20,3,1,2,0.471405
1210,25,3,2,2.5,0.527046
1211,21,3,2,2.1,0.316228
1212,22,3,2,2.2,0.421637
1213,22,3,2,2.2,0.421637
1214,14,2,1,1.4,0.516398
1215,13,2,1,1.3,0.483046
1216,12,2,1,1.2,0.421637
1217,17,2,1,1.7,0.483046
1218,15,2,1,1.5,0.527046
1219,12,2,1,1.2,0.421637
1220,21,3,2,2.1,0.316228
1221,21,3,2,2.1,0.316228
1222,23,3,2,2.3,0.483046
1223,22,3,2,2.2,0.421637
1224,18,2,1,1.8,0.421637
1225,24,3,2,2.4,0.516398
1226,22,4,2,2.2,0.632456
1227,26,3,2,2.6,0.516398
1228,27,7,2,2.7,1.567021
1229,31,5,2,3.1,0.875595
1230,22,3,2,2.2,0.421637
1231,23,3,2,2.3,0.483046
1232,25,3,2,2.5,0.527046
1233,25,4,2,2.5,0.707107
1234,23,4,2,2.3,0.674949
1235,21,3,1,2.1,0.567646
1236,22,3,2,2.2,0.421637
1237,22,3,2,2.2,0.421637
1238,29,4,2,2.9,0.737865
1239,27,4,2,2.7,0.674949
1240,23,3,2,2.3,0.483046
1241,21,3,2,2.1,0.316228
1242,22,3,2,2.2,0.421637
1243,23,4,1,2.3,0.823273
1244,23,4,2,2.3,0.674949
1245,22,3,2,2.2,0.421637
1246,22,3,2,2.2,0.421637
1247,29,4,2,2.9,0.567646
1248,23,3,2,2.3,0.483046
1249,21,3,2,2.1,0.316228
1250,24,3,2,2.4,0.516398
1251,23,4,2,2.3,0.674949
1252,24,4,2,2.4,0.699206
1253,27,4,2,2.7,0.674949
1254,22,3,2,2.2,0.421637
1255,33,5,2,3.3,1.159502
1256,27,4,2,2.7,0.674949
1257,28,4,2,2.8,0.632456
1258,28,4,2,2.8,0.632456
1259,25,4,2,2.5,0.707107
1260,24,5,2,2.4,0.966092
1261,26,5,2,2.6,0.966092
1262,24,4,2,2.4,0.699206
1263,23,4,2,2.3,0.674949
1264,25,4,2,2.5,0.707107
1265,22,3,2,2.2,0.421637
1266,23,4,2,2.3,0.674949
1267,20,2,2,2,0
1268,22,3,2,2.2,0.421637
1269,22,3,2,2.2,0.421637
1270,25,5,2,2.5,0.971825
1271,23,5,2,2.3,0.948683
1272,21,3,2,2.1,0.316228
1273,20,2,2,2,0
1274,21,3,1,2.1,0.567646
1275,16,3,1,1.6,0.699206
1276,14,2,1,1.4,0.516398
1277,21,3,1,2.1,0.567646
1278,14,2,1,1.4,0.516398
1279,21,3,1,2.1,0.567646
1280,15,3,1,1.5,0.707107
1281,18,3,1,1.8,0.632456
1282,17,3,1,1.7,0.674949
1283,21,4,1,2.1,0.875595
1284,17,3,1,1.7,0.674949
1285,19,2,1,1.9,0.316228
1286,25,4,2,2.5,0.707107
1287,35,5,3,3.5,0.707107
1288,28,4,2,2.8,0.918937
1289,26,4,2,2.6,0.843274
1290,26,4,2,2.6,0.699206
1291,21,3,2,2.1,0.316228
1292,20,2,2,2,0
1293,18,4,1,1.8,1.032796
1294,25,4,2,2.5,0.707107
1295,17,3,1,1.7,0.674949
1296,18,3,1,1.8,0.632456
1297,19,3,1,1.9,0.567646
1298,19,2,1,1.9,0.316228
1299,15,2,1,1.5,0.527046
1300,14,2,1,1.4,0.516398
1301,15,2,1,1.5,0.527046
1302,14,2,1,1.4,0.516398
1303,21,3,2,2.1,0.316228
1304,22,3,1,2.2,0.632456
1305,24,3,2,2.4,0.516398
1306,21,3,2,2.1,0.316228
1307,15,2,1,1.5,0.527046
1308,20,2,2,2,0
1309,21,3,2,2.1,0.316228
1310,23,3,2,2.3,0.483046
1311,24,3,2,2.4,0.516398
1312,26,5,2,2.6,0.966092
1313,23,3,2,2.3,0.483046
1314,26,4,2,2.6,0.699206
1315,29,4,2,2.9,0.737865
1316,22,3,2,2.2,0.421637
1317,21,3,2,2.1,0.316228
1318,12,2,1,1.2,0.421637
1319,17,3,1,1.7,0.674949
1320,20,2,2,2,0
1321,16,2,1,1.6,0.516398
1322,23,3,2,2.3,0.483046
1323,21,3,2,2.1,0.316228
1324,25,4,2,2.5,0.849837
1325,26,4,2,2.6,0.699206
1326,21,3,2,2.1,0.316228
1327,20,2,2,2,0
1328,21,3,2,2.1,0.316228
1329,21,3,2,2.1,0.316228
1330,21,3,2,2.1,0.316228
1331,21,3,2,2.1,0.316228
1332,23,4,2,2.3,0.674949
1333,26,7,2,2.6,1.577621
1334,24,3,2,2.4,0.516398
1335,22,3,2,2.2,0.421637
1336,22,3,2,2.2,0.421637
1337,21,3,2,2.1,0.316228
1338,19,3,1,1.9,0.567646
1339,22,3,2,2.2,0.421637
1340,25,3,2,2.5,0.527046
1341,27,4,2,2.7,0.674949
1342,22,4,2,2.2,0.632456
1343,20,5,1,2,1.154701
1344,21,3,2,2.1,0.316228
1345,20,2,2,2,0
1346,20,2,2,2,0
1347,25,4,2,2.5,0.707107
1348,23,3,2,2.3,0.483046
1349,29,4,2,2.9,0.567646
1350,25,3,2,2.5,0.527046
1351,27,5,2,2.7,0.948683
1352,26,3,2,2.6,0.516398
1353,25,4,2,2.5,0.707107
1354,23,3,2,2.3,0.483046
1355,22,3,2,2.2,0.421637
1356,23,3,2,2.3,0.483046
1357,24,4,2,2.4,0.699206
1358,20,2,2,2,0
1359,16,3,1,1.6,0.699206
1360,13,2,1,1.3,0.483046
1361,17,3,1,1.7,0.674949
1362,21,3,2,2.1,0.316228
1363,27,6,2,2.7,1.251666
1364,24,4,2,2.4,0.699206
1365,24,3,2,2.4,0.516398
1366,24,3,2,2.4,0.516398
1367,24,3,2,2.4,0.516398
1368,24,4,2,2.4,0.843274
1369,20,3,1,2,0.666667
1370,18,3,1,1.8,0.632456
1371,21,3,2,2.1,0.316228
1372,20,3,1,2,0.471405
1373,22,3,2,2.2,0.421637
1374,21,3,2,2.1,0.316228
1375,17,3,1,1.7,0.674949
1376,13,2,1,1.3,0.483046
1377,20,2,2,2,0
1378,15,2,1,1.5,0.527046
1379,19,3,1,1.9,0.567646
1380,17,2,1,1.7,0.483046
1381,11,2,1,1.1,0.316228
1382,16,3,1,1.6,0.699206
1383,13,2,1,1.3,0.483046
1384,12,2,1,1.2,0.421637
1385,14,2,1,1.4,0.516398
1386,18,2,1,1.8,0.421637
1387,23,5,1,2.3,1.05935
1388,25,5,2,2.5,0.971825
1389,24,4,2,2.4,0.699206
1390,20,2,2,2,0
1391,20,3,1,2,0.471405
1392,22,3,2,2.2,0.421637
1393,21,3,2,2.1,0.316228
1394,16,2,1,1.6,0.516398
1395,24,3,2,2.4,0.516398
1396,24,3,2,2.4,0.516398
1397,21,3,2,2.1,0.316228
1398,23,3,2,2.3,0.483046
1399,24,4,2,2.4,0.699206
1400,25,3,2,2.5,0.527046
1401,23,5,2,2.3,0.948683
1402,21,3,2,2.1,0.316228
1403,19,3,1,1.9,0.567646
1404,21,3,2,2.1,0.316228
1405,20,3,1,2,0.471405
1406,23,5,2,2.3,0.948683
1407,24,3,2,2.4,0.516398
1408,23,3,2,2.3,0.483046
1409,21,3,2,2.1,0.316228
1410,22,3,2,2.2,0.421637
1411,19,3,1,1.9,0.737865
1412,20,3,1,2,0.471405
1413,17,2,1,1.7,0.483046
1414,18,3,1,1.8,0.632456
1415,16,2,1,1.6,0.516398
1416,21,3,2,2.1,0.316228
1417,19,2,1,1.9,0.316228
1418,22,3,2,2.2,0.421637
1419,25,4,2,2.5,0.707107
1420,16,2,1,1.6,0.516398
1421,22,3,1,2.2,0.632456
1422,16,3,1,1.6,0.699206
1423,17,2,1,1.7,0.483046
1424,20,2,2,2,0
1425,21,3,2,2.1,0.316228
1426,26,4,2,2.6,0.699206
1427,24,3,2,2.4,0.516398
1428,21,3,2,2.1,0.316228
1429,23,3,2,2.3,0.483046
1430,24,4,2,2.4,0.699206
1431,24,3,2,2.4,0.516398
1432,24,3,2,2.4,0.516398
1433,17,4,1,1.7,0.948683
1434,19,4,1,1.9,0.875595
1435,23,3,2,2.3,0.483046
1436,23,4,2,2.3,0.674949
1437,29,6,2,2.9,1.37032
1438,24,4,2,2.4,0.699206
1439,20,3,1,2,0.471405
1440,16,2,1,1.6,0.516398
1441,20,2,2,2,0
1442,22,3,2,2.2,0.421637
1443,23,3,2,2.3,0.483046
1444,24,3,2,2.4,0.516398
1445,15,2,1,1.5,0.527046
1446,16,2,1,1.6,0.516398
1447,17,2,1,1.7,0.483046
1448,16,2,1,1.6,0.516398
1449,22,3,2,2.2,0.421637
1450,22,3,2,2.2,0.421637
1451,22,3,2,2.2,0.421637
1452,21,3,2,2.1,0.316228
1453,22,3,2,2.2,0.421637
1454,20,4,1,2,0.816497
1455,20,2,2,2,0
1456,21,3,2,2.1,0.316228
1457,21,3,2,2.1,0.316228
1458,23,4,2,2.3,0.674949
1459,20,3,1,2,0.666667
1460,22,3,2,2.2,0.421637
1461,23,3,2,2.3,0.483046
1462,27,3,2,2.7,0.483046
1463,27,5,2,2.7,0.948683
1464,22,3,2,2.2,0.421637
1465,21,3,2,2.1,0.316228
1466,22,3,2,2.2,0.421637
1467,22,3,2,2.2,0.421637
1468,24,3,2,2.4,0.516398
1469,17,3,1,1.7,0.674949
1470,19,2,1,1.9,0.316228
1471,13,2,1,1.3,0.483046
1472,20,3,1,2,0.471405
1473,21,3,2,2.1,0.316228
1474,18,3,1,1.8,0.632456
1475,26,3,2,2.6,0.516398
1476,24,3,2,2.4,0.516398
1477,22,3,2,2.2,0.421637
1478,22,3,2,2.2,0.421637
1479,21,3,2,2.1,0.316228
1480,22,3,2,2.2,0.421637
1481,21,3,1,2.1,0.567646
1482,21,3,2,2.1,0.316228
1483,26,6,2,2.6,1.264911
1484,25,6,2,2.5,1.269296
1485,21,3,2,2.1,0.316228
1486,21,3,2,2.1,0.316228
1487,21,3,2,2.1,0.316228
1488,26,3,2,2.6,0.516398
1489,20,2,2,2,0
1490,22,3,2,2.2,0.421637
1491,21,3,2,2.1,0.316228
1492,29,5,2,2.9,0.875595
1493,25,4,2,2.5,0.849837
1494,22,4,2,2.2,0.632456
1495,25,4,2,2.5,0.707107
1496,24,4,2,2.4,0.699206
1497,26,4,2,2.6,0.843274
1498,23,3,2,2.3,0.483046
1499,22,3,2,2.2,0.421637
1500,22,3,2,2.2,0.421637
1501,20,2,2,2,0
1502,22,3,2,2.2,0.421637
1503,25,6,2,2.5,1.269296
1504,25,3,2,2.5,0.527046
1505,22,3,2,2.2,0.421637
1506,21,3,1,2.1,0.567646
1507,18,3,1,1.8,0.632456
1508,16,3,1,1.6,0.699206
1509,16,2,1,1.6,0.516398
1510,21,3,2,2.1,0.316228
1511,20,3,1,2,0.471405
1512,17,2,1,1.7,0.483046
1513,18,3,1,1.8,0.632456
1514,16,3,1,1.6,0.699206
1515,13,2,1,1.3,0.483046
1516,15,2,1,1.5,0.527046
1517,13,2,1,1.3,0.483046
1518,16,2,1,1.6,0.516398
1519,19,3,1,1.9,0.737865
1520,22,3,2,2.2,0.421637
1521,21,3,2,2.1,0.316228
1522,21,5,1,2.1,1.197219
1523,24,4,2,2.4,0.699206
1524,21,3,2,2.1,0.316228
1525,23,4,2,2.3,0.674949
1526,22,3,2,2.2,0.421637
1527,21,3,2,2.1,0.316228
1528,22,3,2,2.2,0.421637
1529,24,4,2,2.4,0.699206
1530,18,4,1,1.8,0.918937
1531,21,3,2,2.1,0.316228
1532,18,2,1,1.8,0.421637
1533,22,3,2,2.2,0.421637
1534,22,3,2,2.2,0.421637
1535,21,3,1,2.1,0.567646
1536,23,4,2,2.3,0.674949
1537,21,3,1,2.1,0.567646
1538,18,3,1,1.8,0.632456
1539,22,4,2,2.2,0.632456
1540,26,4,2,2.6,0.699206
1541,23,3,2,2.3,0.483046
1542,20,2,2,2,0
1543,18,2,1,1.8,0.421637
1544,21,3,2,2.1,0.316228
1545,20,3,1,2,0.471405
1546,22,3,2,2.2,0.421637
1547,15,3,1,1.5,0.707107
1548,23,3,2,2.3,0.483046
1549,22,3,2,2.2,0.421637
1550,22,4,2,2.2,0.632456
1551,21,3,2,2.1,0.316228
1552,23,4,2,2.3,0.674949
1553,21,4,1,2.1,0.994429
1554,30,3,3,3,0
1555,26,4,2,2.6,0.699206
1556,25,3,2,2.5,0.527046
1557,20,2,2,2,0
1558,14,3,1,1.4,0.699206
1559,24,3,2,2.4,0.516398
1560,21,3,2,2.1,0.316228
1561,20,2,2,2,0
1562,23,3,2,2.3,0.483046
1563,23,3,2,2.3,0.483046
1564,26,4,2,2.6,0.699206
1565,34,5,2,3.4,0.843274
1566,25,4,2,2.5,0.849837
1567,23,3,2,2.3,0.483046
1568,30,3,3,3,0
1569,23,3,2,2.3,0.483046
1570,24,3,2,2.4,0.516398
1571,21,3,2,2.1,0.316228
1572,21,3,2,2.1,0.316228
1573,24,4,2,2.4,0.699206
1574,24,3,2,2.4,0.516398
1575,24,4,2,2.4,0.699206
1576,23,3,2,2.3,0.483046
1577,23,4,2,2.3,0.674949
1578,19,2,1,1.9,0.316228
1579,21,3,2,2.1,0.316228
1580,19,3,1,1.9,0.737865
1581,19,3,1,1.9,0.567646
1582,21,3,2,2.1,0.316228
1583,19,3,1,1.9,0.567646
1584,20,3,1,2,0.666667
1585,19,3,1,1.9,0.567646
1586,22,4,2,2.2,0.632456
1587,21,3,2,2.1,0.316228
1588,23,3,2,2.3,0.483046
1589,27,6,2,2.7,1.251666
1590,22,4,2,2.2,0.632456
1591,22,3,2,2.2,0.421637
1592,31,4,2,3.1,0.875595
1593,22,3,2,2.2,0.421637
1594,24,3,2,2.4,0.516398
1595,22,3,2,2.2,0.421637
1596,23,3,2,2.3,0.483046
1597,26,4,2,2.6,0.699206
1598,22,3,2,2.2,0.421637
1599,22,3,2,2.2,0.421637
1600,21,3,2,2.1,0.316228
1601,21,3,2,2.1,0.316228
1602,21,3,2,2.1,0.316228
1603,27,4,2,2.7,0.674949
1604,35,11,2,3.5,2.718251
1605,29,8,2,2.9,1.852926
1606,21,3,2,2.1,0.316228
1607,14,2,1,1.4,0.516398
1608,17,3,1,1.7,0.674949
1609,16,2,1,1.6,0.516398
1610,17,2,1,1.7,0.483046
1611,15,3,1,1.5,0.707107
1612,18,4,1,1.8,0.918937
1613,19,3,1,1.9,0.567646
1614,19,2,1,1.9,0.316228
1615,16,2,1,1.6,0.516398
1616,20,2,2,2,0
1617,18,2,1,1.8,0.421637
1618,19,2,1,1.9,0.316228
1619,20,2,2,2,0
1620,21,3,2,2.1,0.316228
1621,21,3,2,2.1,0.316228
1622,16,2,1,1.6,0.516398
1623,18,3,1,1.8,0.788811
1624,16,2,1,1.6,0.516398
1625,15,2,1,1.5,0.527046
1626,22,3,2,2.2,0.421637
1627,22,3,1,2.2,0.632456
1628,25,3,2,2.5,0.527046
1629,23,3,2,2.3,0.483046
1630,23,4,1,2.3,0.823273
1631,25,4,2,2.5,0.707107
1632,21,3,2,2.1,0.316228
1633,27,4,2,2.7,0.674949
1634,22,3,2,2.2,0.421637
1635,20,2,2,2,0
1636,17,2,1,1.7,0.483046
1637,16,2,1,1.6,0.516398
1638,15,2,1,1.5,0.527046
1639,14,2,1,1.4,0.516398
1640,20,2,2,2,0
1641,18,3,1,1.8,0.788811
1642,16,2,1,1.6,0.516398
1643,20,3,1,2,0.666667
1644,18,3,1,1.8,0.788811
1645,24,3,2,2.4,0.516398
1646,19,2,1,1.9,0.316228
