511,2.0,240,5,246,246
547,2.0,247,12,249,249
480,2.0,238,12,249,249
518,2.0,240,5,236,236
551,2.0,247,12,236,236
505,2.0,248,21,236,236
389,2.0,236,21,248,248
511,2.0,248,11,246,246
554,2.0,247,12,230,230
518,2.0,248,13,247,247
587,2.0,249,12,230,230
520,2.0,248,21,236,236
395,2.0,236,21,248,248
600,2.0,249,21,240,240
610,2.0,249,8,248,248
526,2.0,230,21,240,240
482,2.0,238,5,236,236
483,2.0,238,5,240,240
522,2.0,248,11,230,230
486,2.0,238,5,236,236
610,2.0,249,1,246,246
400,2.0,236,5,238,238
527,2.0,248,11,230,230
545,2.0,230,12,236,236
636,2.0,246,5,238,238
401,2.0,236,5,240,240
533,2.0,248,8,249,249
520,2.0,240,3,248,248
638,2.0,246,5,238,238
417,2.0,236,21,248,248
522,2.0,240,3,248,248
613,2.0,249,21,240,240
639,2.0,246,11,248,248
420,2.0,236,12,230,230
496,2.0,238,6,247,247
423,2.0,236,21,248,248
550,2.0,230,11,248,248
535,2.0,248,13,247,247
551,2.0,230,11,248,248
527,2.0,240,5,238,238
533,2.0,240,21,249,249
613,2.0,249,12,238,238
427,2.0,236,21,248,248
432,2.0,236,21,248,248
541,2.0,248,3,240,240
503,2.0,238,12,249,249
563,2.0,230,21,240,240
433,2.0,236,7,249,249
614,2.0,249,12,238,238
505,2.0,238,12,249,249
505,2.0,238,21,248,248
547,2.0,248,3,240,240
644,2.0,246,11,230,230
535,2.0,240,21,249,249
434,2.0,236,5,246,246
511,2.0,238,12,249,249
548,2.0,248,13,247,247
616,2.0,249,21,240,240
555,2.0,247,23,246,246
561,2.0,247,21,240,240
438,2.0,236,21,248,248
646,2.0,246,5,240,240
512,2.0,238,21,248,248
439,2.0,236,12,230,230
512,2.0,238,5,246,246
660,2.0,246,1,249,249
551,2.0,248,8,249,249
517,2.0,238,21,248,248
661,2.0,246,11,230,230
444,2.0,236,12,247,247
444,2.0,236,5,246,246
597,2.0,247,21,240,240
616,2.0,249,7,236,236
449,2.0,236,5,240,240
541,2.0,240,5,246,246
519,2.0,238,5,240,240
563,2.0,230,21,240,240
547,2.0,240,21,249,249
610,2.0,247,23,246,246
620,2.0,249,1,246,246
572,2.0,230,21,240,240
684,2.0,246,11,230,230
520,2.0,238,21,248,248
625,2.0,249,21,240,240
522,2.0,238,5,236,236
451,2.0,236,21,248,248
685,2.0,246,1,249,249
548,2.0,240,21,230,230
533,2.0,238,5,240,240
687,2.0,246,23,247,247
625,2.0,249,12,230,230
567,2.0,248,21,236,236
551,2.0,240,21,230,230
573,2.0,248,11,230,230
544,2.0,238,5,246,246
585,2.0,230,12,249,249
452,2.0,236,5,238,238
456,2.0,236,5,238,238
559,2.0,238,12,249,249
458,2.0,236,12,247,247
561,2.0,238,6,247,247
563,2.0,238,5,240,240
628,2.0,249,12,238,238
564,2.0,238,5,236,236
578,2.0,248,11,246,246
611,2.0,247,12,249,249
625,2.0,247,12,230,230
460,2.0,236,12,247,247
566,2.0,238,5,246,246
581,2.0,248,21,236,236
628,2.0,249,12,238,238
567,2.0,240,5,236,236
570,2.0,238,21,248,248
573,2.0,240,21,230,230
581,2.0,238,21,248,248
635,2.0,249,12,230,230
583,2.0,238,12,230,230
693,2.0,246,5,240,240
625,2.0,247,6,238,238
694,2.0,246,1,249,249
589,2.0,248,8,249,249
698,2.0,246,23,247,247
589,2.0,248,21,236,236
599,2.0,230,12,249,249
583,2.0,238,21,248,248
627,2.0,247,21,240,240
578,2.0,240,21,249,249
594,2.0,238,5,240,240
628,2.0,247,12,230,230
594,2.0,248,11,246,246
581,2.0,240,5,236,236
589,2.0,240,3,248,248
599,2.0,230,12,249,249
589,2.0,240,5,246,246
604,2.0,230,11,246,246
605,2.0,230,12,247,247
639,2.0,249,12,247,247
704,2.0,246,1,249,249
605,2.0,230,11,246,246
594,2.0,240,21,230,230
609,2.0,230,11,248,248
634,2.0,247,12,230,230
611,2.0,230,11,248,248
