Epoch,Total Events,Max events per LP,Mean,Std Dev
33238,1,1,0.005747126,0.075809804
33239,1,1,0.005747126,0.075809804
33240,1,1,0.005747126,0.075809804
33241,1,1,0.005747126,0.075809804
33242,2,2,0.011560694,0.152057184
33243,2,2,0.011560694,0.152057184
33244,3,1,0.01744186,0.131293039
33245,3,1,0.01744186,0.131293039
33246,1,1,0.005882353,0.076696499
33247,1,1,0.005882353,0.076696499
33248,1,1,0.00591716,0.076923077
33249,1,1,0.00591716,0.076923077
33250,1,1,0.00591716,0.076923077
33251,1,1,0.00591716,0.076923077
33252,3,3,0.017857143,0.231455025
33253,3,3,0.017857143,0.231455025
33254,1,1,0.005952381,0.077151675
33255,1,1,0.005952381,0.077151675
33256,1,1,0.005988024,0.077382323
33257,1,1,0.005988024,0.077382323
33258,1,1,0.006024096,0.077615053
33259,1,1,0.006024096,0.077615053
33260,3,2,0.018181818,0.173652557
33261,4,2,0.024242424,0.219520407
33262,1,1,0.006097561,0.078086881
33263,1,1,0.006134969,0.078326045
33264,3,2,0.018292683,0.174178562
33265,2,1,0.012345679,0.110765508
33266,4,2,0.024539877,0.190869364
33267,1,1,0.00625,0.079056942
33268,3,2,0.01863354,0.175785725
33269,2,2,0.012578616,0.158610317
33270,6,2,0.037267081,0.271297778
33271,2,1,0.012658228,0.112149909
33272,4,2,0.025157233,0.193229893
33273,2,1,0.012820513,0.112861862
33274,4,2,0.025477707,0.194443472
33275,1,1,0.006451613,0.080321933
33276,1,1,0.006451613,0.080321933
33277,1,1,0.006493506,0.080582296
33278,1,1,0.006493506,0.080582296
33279,2,2,0.013071895,0.161690417
33280,2,2,0.013071895,0.161690417
33281,1,1,0.006535948,0.080845208
33282,1,1,0.006535948,0.080845208
33283,1,1,0.006578947,0.081110711
33284,2,1,0.013157895,0.114327409
33285,1,1,0.006622517,0.081378846
33286,2,2,0.013333333,0.163299316
33287,2,2,0.013333333,0.163299316
33288,1,1,0.006666667,0.081649658
33289,1,1,0.006666667,0.081649658
33290,1,1,0.006711409,0.081923192
33291,1,1,0.006711409,0.081923192
33292,1,1,0.006756757,0.082199494
33293,1,1,0.006756757,0.082199494
33294,1,1,0.006802721,0.08247861
33295,1,1,0.006756757,0.082199494
33296,1,1,0.006802721,0.08247861
33297,1,1,0.006802721,0.08247861
33298,1,1,0.006849315,0.082760589
33299,1,1,0.006849315,0.082760589
33300,1,1,0.006896552,0.08304548
33301,2,1,0.013793103,0.117035542
33302,1,1,0.006944444,0.083333333
33303,1,1,0.006993007,0.083624201
33304,1,1,0.006993007,0.083624201
33305,1,1,0.006993007,0.083624201
33306,1,1,0.006993007,0.083624201
33307,1,1,0.007042254,0.083918136
33308,1,1,0.007042254,0.083918136
33309,1,1,0.007042254,0.083918136
33310,1,1,0.007042254,0.083918136
33311,1,1,0.007092199,0.084215192
33312,1,1,0.007092199,0.084215192
33313,1,1,0.007142857,0.084515425
33314,1,1,0.007142857,0.084515425
33315,1,1,0.007194245,0.084818893
33316,2,1,0.014388489,0.11951663
33317,1,1,0.007246377,0.085125653
33318,1,1,0.00729927,0.085435766
33319,1,1,0.00729927,0.085435766
33320,2,2,0.014705882,0.171498585
33321,2,2,0.014705882,0.171498585
33322,2,2,0.014814815,0.172132593
33323,4,2,0.029411765,0.241635675
33324,1,1,0.007462687,0.086386843
33325,1,1,0.007462687,0.086386843
33326,1,1,0.007518797,0.086710997
33327,1,1,0.007518797,0.086710997
33328,2,2,0.015151515,0.174077656
33329,7,2,0.052631579,0.309344112
33330,3,2,0.022900763,0.194764112
33331,3,3,0.023255814,0.264135272
33332,7,4,0.053846154,0.436894227
33333,1,1,0.0078125,0.088388348
33334,1,1,0.0078125,0.088388348
33335,3,2,0.023622047,0.197788043
33336,3,2,0.023622047,0.197788043
33337,1,1,0.008,0.089442719
33338,1,1,0.008,0.089442719
33339,3,2,0.024193548,0.200150743
33340,9,2,0.071428571,0.338905802
33341,2,1,0.016393443,0.127506704
33342,18,3,0.15,0.54464544
33343,308,7,2.333333333,1.745951333
33344,1,1,0.005235602,0.072357461
33345,1,1,0.005235602,0.072357461
33346,1,1,0.005235602,0.072357461
33347,1,1,0.005235602,0.072357461
33348,2,2,0.010471204,0.144714921
33349,2,2,0.010471204,0.144714921
33350,2,1,0.010471204,0.10205926
33351,4,2,0.020833333,0.176003728
33352,2,1,0.010526316,0.102326052
33353,2,1,0.010526316,0.102326052
33354,1,1,0.005291005,0.072739297
33355,1,1,0.005291005,0.072739297
33356,1,1,0.005319149,0.072932496
33357,1,1,0.005319149,0.072932496
33358,1,1,0.005319149,0.072932496
33359,1,1,0.005319149,0.072932496
33360,2,1,0.010638298,0.102865974
33361,2,1,0.010638298,0.102865974
33362,1,1,0.005347594,0.073127242
33363,1,1,0.005347594,0.073127242
33364,1,1,0.005347594,0.073127242
33365,1,1,0.005347594,0.073127242
33366,1,1,0.005347594,0.073127242
33367,1,1,0.005347594,0.073127242
33368,1,1,0.005376344,0.073323558
33369,1,1,0.005376344,0.073323558
33370,1,1,0.005405405,0.073521462
33371,1,1,0.005405405,0.073521462
33372,2,1,0.010869565,0.103971961
33373,2,1,0.010869565,0.103971961
33374,1,1,0.005464481,0.073922127
33375,1,1,0.005464481,0.073922127
33376,1,1,0.005494505,0.074124932
33377,1,1,0.005494505,0.074124932
33378,1,1,0.005494505,0.074124932
33379,1,1,0.005494505,0.074124932
33380,1,1,0.005524862,0.074329415
33381,1,1,0.005524862,0.074329415
33382,1,1,0.005524862,0.074329415
33383,1,1,0.005524862,0.074329415
33384,1,1,0.005555556,0.074535599
33385,1,1,0.005555556,0.074535599
33386,2,1,0.011173184,0.105405947
33387,2,1,0.011173184,0.105405947
33388,1,1,0.005617978,0.074953169
33389,1,1,0.005617978,0.074953169
33390,2,1,0.011299435,0.105996385
33391,4,2,0.02247191,0.182730581
33392,1,1,0.005681818,0.075377836
33393,1,1,0.005681818,0.075377836
33394,2,1,0.011428571,0.106596857
33395,2,1,0.011363636,0.106295349
33396,1,1,0.005747126,0.075809804
33397,1,1,0.005747126,0.075809804
33398,2,1,0.011560694,0.10720765
33399,2,1,0.011560694,0.10720765
33400,1,1,0.005813953,0.076249285
33401,1,1,0.005813953,0.076249285
33402,1,1,0.005847953,0.076471911
33403,3,2,0.01744186,0.17009929
33404,1,1,0.005882353,0.076696499
33405,1,1,0.005882353,0.076696499
33406,1,1,0.00591716,0.076923077
33407,1,1,0.00591716,0.076923077
33408,2,1,0.011904762,0.108781781
33409,2,1,0.011904762,0.108781781
33410,1,1,0.005988024,0.077382323
33411,1,1,0.005988024,0.077382323
33412,1,1,0.005988024,0.077382323
33413,1,1,0.005988024,0.077382323
33414,2,2,0.012048193,0.155230105
33415,6,2,0.035714286,0.265656055
33416,1,1,0.006060606,0.077849894
33417,1,1,0.006060606,0.077849894
33418,3,2,0.018292683,0.174178562
33419,4,2,0.024390244,0.190292623
33420,1,1,0.006134969,0.078326045
33421,1,1,0.006134969,0.078326045
33422,2,1,0.012345679,0.110765508
33423,1,1,0.00621118,0.078811041
33424,1,1,0.00625,0.079056942
33425,1,1,0.00625,0.079056942
33426,1,1,0.006289308,0.079305159
33427,3,2,0.01875,0.176331413
33428,1,1,0.006329114,0.079555728
33429,1,1,0.006329114,0.079555728
33430,1,1,0.006369427,0.079808688
33431,1,1,0.006369427,0.079808688
33432,1,1,0.006410256,0.080064077
33433,1,1,0.006410256,0.080064077
33434,1,1,0.006451613,0.080321933
33435,1,1,0.006451613,0.080321933
33436,1,1,0.006493506,0.080582296
33437,2,1,0.012987013,0.113587546
33438,1,1,0.006493506,0.080582296
33439,1,1,0.006493506,0.080582296
33440,1,1,0.006535948,0.080845208
33441,2,1,0.013071895,0.113955676
33442,2,1,0.012987013,0.113587546
33443,3,3,0.019736842,0.243332132
33444,3,3,0.019736842,0.243332132
33445,1,1,0.006535948,0.080845208
33446,1,1,0.006535948,0.080845208
33447,1,1,0.006578947,0.081110711
33448,1,1,0.006578947,0.081110711
33449,1,1,0.006622517,0.081378846
33450,3,2,0.01986755,0.181482733
33451,2,2,0.013245033,0.162757692
33452,1,1,0.006666667,0.081649658
33453,1,1,0.006666667,0.081649658
33454,1,1,0.006711409,0.081923192
33455,1,1,0.006711409,0.081923192
33456,2,1,0.013513514,0.115851564
33457,2,1,0.013513514,0.115851564
33458,1,1,0.006849315,0.082760589
33459,1,1,0.006849315,0.082760589
33460,1,1,0.006896552,0.08304548
33461,1,1,0.006896552,0.08304548
33462,1,1,0.006896552,0.08304548
33463,1,1,0.006896552,0.08304548
33464,1,1,0.006944444,0.083333333
33465,3,2,0.020689655,0.185178799
33466,2,2,0.013986014,0.167248402
33467,2,2,0.013986014,0.167248402
33468,2,2,0.014084507,0.167836272
33469,4,2,0.027972028,0.235690653
33470,1,1,0.007092199,0.084215192
33471,1,1,0.007092199,0.084215192
33472,1,1,0.007142857,0.084515425
33473,3,2,0.021276596,0.187772092
33474,3,3,0.021582734,0.254456679
33475,3,3,0.021582734,0.254456679
33476,1,1,0.007246377,0.085125653
33477,1,1,0.007246377,0.085125653
33478,2,2,0.01459854,0.170871532
33479,2,2,0.01459854,0.170871532
33480,1,1,0.007352941,0.085749293
33481,1,1,0.007352941,0.085749293
33482,2,2,0.014814815,0.172132593
33483,5,2,0.036764706,0.255548451
33484,1,1,0.007462687,0.086386843
33485,1,1,0.007462687,0.086386843
33486,1,1,0.007462687,0.086386843
33487,1,1,0.007518797,0.086710997
33488,3,2,0.02238806,0.192585023
33489,1,1,0.007575758,0.087038828
33490,3,2,0.022556391,0.19330324
33491,3,3,0.022900763,0.262111217
33492,3,3,0.022900763,0.262111217
33493,1,1,0.007692308,0.087705802
33494,5,3,0.038461538,0.289448718
33495,6,3,0.046153846,0.326160147
33496,1,1,0.007874016,0.088735651
33497,1,1,0.007874016,0.088735651
33498,2,2,0.015873016,0.178174161
33499,2,2,0.015873016,0.178174161
33500,1,1,0.008,0.089442719
33501,1,1,0.008,0.089442719
33502,1,1,0.008064516,0.089802651
33503,1,1,0.008064516,0.089802651
33504,2,1,0.016260163,0.126991663
33505,14,2,0.112903226,0.426932287
33506,273,7,2.1328125,1.50260191
33507,1,1,0.005988024,0.077382323
33508,1,1,0.005988024,0.077382323
33509,1,1,0.005988024,0.077382323
33510,1,1,0.005988024,0.077382323
33511,1,1,0.005988024,0.077382323
33512,1,1,0.005988024,0.077382323
33513,1,1,0.006024096,0.077615053
33514,1,1,0.005988024,0.077382323
33515,1,1,0.006024096,0.077615053
33516,1,1,0.006024096,0.077615053
33517,1,1,0.006060606,0.077849894
33518,1,1,0.006060606,0.077849894
33519,1,1,0.006060606,0.077849894
33520,1,1,0.006060606,0.077849894
33521,1,1,0.006060606,0.077849894
33522,1,1,0.006060606,0.077849894
33523,1,1,0.006060606,0.077849894
33524,1,1,0.006060606,0.077849894
33525,1,1,0.006097561,0.078086881
33526,1,1,0.006097561,0.078086881
33527,1,1,0.006097561,0.078086881
33528,1,1,0.006097561,0.078086881
33529,1,1,0.006134969,0.078326045
33530,1,1,0.006134969,0.078326045
33531,1,1,0.00617284,0.07856742
33532,1,1,0.00617284,0.07856742
33533,1,1,0.00621118,0.078811041
33534,1,1,0.00621118,0.078811041
33535,2,1,0.0125,0.111451261
33536,2,1,0.0125,0.111451261
33537,1,1,0.006329114,0.079555728
33538,1,1,0.006329114,0.079555728
33539,1,1,0.006329114,0.079555728
33540,1,1,0.006329114,0.079555728
33541,2,2,0.012738854,0.159617377
33542,4,2,0.025316456,0.224299819
33543,3,2,0.019230769,0.178566111
33544,5,2,0.031847134,0.238057905
33545,1,1,0.006493506,0.080582296
33546,3,2,0.019354839,0.179138187
33547,2,1,0.013071895,0.113955676
33548,4,2,0.025974026,0.19630748
33549,1,1,0.006578947,0.081110711
33550,1,1,0.006578947,0.081110711
33551,2,2,0.013245033,0.162757692
33552,4,2,0.026315789,0.228654817
33553,2,2,0.013333333,0.163299316
33554,6,2,0.039735099,0.280018921
33555,2,2,0.013422819,0.163846384
33556,1,1,0.006711409,0.081923192
33557,1,1,0.006711409,0.081923192
33558,1,1,0.006756757,0.082199494
33559,1,1,0.006756757,0.082199494
33560,1,1,0.006802721,0.08247861
33561,1,1,0.006802721,0.08247861
33562,2,1,0.01369863,0.116636859
33563,2,1,0.01369863,0.116636859
33564,1,1,0.006944444,0.083333333
33565,1,1,0.006944444,0.083333333
33566,1,1,0.006944444,0.083333333
33567,1,1,0.006944444,0.083333333
33568,1,1,0.006993007,0.083624201
33569,1,1,0.006944444,0.083333333
33570,1,1,0.006993007,0.083624201
33571,1,1,0.006993007,0.083624201
33572,2,2,0.014084507,0.167836272
33573,2,2,0.014084507,0.167836272
33574,2,2,0.014084507,0.167836272
33575,2,2,0.014084507,0.167836272
33576,1,1,0.007092199,0.084215192
33577,1,1,0.007092199,0.084215192
33578,1,1,0.007092199,0.084215192
33579,1,1,0.007092199,0.084215192
33580,2,1,0.014285714,0.119092147
33581,2,1,0.014285714,0.119092147
33582,1,1,0.007246377,0.085125653
33583,1,1,0.007246377,0.085125653
33584,2,2,0.01459854,0.170871532
33585,2,2,0.01459854,0.170871532
33586,2,2,0.014705882,0.171498585
33587,4,2,0.029411765,0.241635675
33588,2,2,0.014814815,0.172132593
33589,2,2,0.014925373,0.172773685
33590,2,2,0.014925373,0.172773685
33591,1,1,0.007462687,0.086386843
33592,1,1,0.007462687,0.086386843
33593,1,1,0.007518797,0.086710997
33594,1,1,0.007518797,0.086710997
33595,1,1,0.007575758,0.087038828
33596,1,1,0.007575758,0.087038828
33597,1,1,0.007633588,0.087370406
33598,1,1,0.007633588,0.087370406
33599,1,1,0.007692308,0.087705802
33600,1,1,0.007692308,0.087705802
33601,1,1,0.007751938,0.088045091
33602,3,2,0.023076923,0.195507077
33603,1,1,0.0078125,0.088388348
33604,1,1,0.0078125,0.088388348
33605,2,1,0.015748031,0.124992188
33606,3,1,0.023622047,0.152469978
33607,3,2,0.023809524,0.19856629
33608,4,1,0.032258065,0.177401473
33609,7,1,0.056451613,0.231728021
33610,274,6,2,1.260252076
33611,1,1,0.005681818,0.075377836
33612,1,1,0.005681818,0.075377836
33613,1,1,0.005681818,0.075377836
33614,3,2,0.016949153,0.167690742
33615,1,1,0.005714286,0.075592895
33616,1,1,0.005681818,0.075377836
33617,1,1,0.005714286,0.075592895
33618,1,1,0.005714286,0.075592895
33619,1,1,0.005714286,0.075592895
33620,1,1,0.005714286,0.075592895
33621,1,1,0.005747126,0.075809804
33622,3,2,0.017142857,0.168641827
33623,1,1,0.005780347,0.076028592
33624,1,1,0.005780347,0.076028592
33625,1,1,0.005780347,0.076028592
33626,1,1,0.005747126,0.075809804
33627,2,1,0.011560694,0.10720765
33628,4,2,0.022988506,0.184798687
33629,1,1,0.005813953,0.076249285
33630,1,1,0.005813953,0.076249285
33631,2,1,0.011695906,0.107829064
33632,2,1,0.011695906,0.107829064
33633,1,1,0.00591716,0.076923077
33634,1,1,0.00591716,0.076923077
33635,1,1,0.00591716,0.076923077
33636,1,1,0.00591716,0.076923077
33637,1,1,0.005952381,0.077151675
33638,1,1,0.005952381,0.077151675
33639,1,1,0.005988024,0.077382323
33640,1,1,0.005988024,0.077382323
33641,1,1,0.006024096,0.077615053
33642,1,1,0.006024096,0.077615053
33643,2,1,0.012121212,0.109760204
33644,2,1,0.012121212,0.109760204
33645,1,1,0.006134969,0.078326045
33646,1,1,0.006134969,0.078326045
33647,2,1,0.012269939,0.110427344
33648,2,1,0.012195122,0.110092258
33649,3,2,0.018518519,0.175245071
33650,3,2,0.018518519,0.175245071
33651,1,1,0.00621118,0.078811041
33652,1,1,0.00621118,0.078811041
33653,1,1,0.00625,0.079056942
33654,1,1,0.00625,0.079056942
33655,3,2,0.018867925,0.176882215
33656,3,2,0.018867925,0.176882215
33657,1,1,0.006329114,0.079555728
33658,1,1,0.006329114,0.079555728
33659,1,1,0.006369427,0.079808688
33660,1,1,0.006369427,0.079808688
33661,1,1,0.006369427,0.079808688
33662,1,1,0.006369427,0.079808688
33663,1,1,0.006410256,0.080064077
33664,1,1,0.006410256,0.080064077
33665,1,1,0.006451613,0.080321933
33666,1,1,0.006451613,0.080321933
33667,3,2,0.019480519,0.179715797
33668,4,2,0.025974026,0.19630748
33669,1,1,0.006535948,0.080845208
33670,1,1,0.006535948,0.080845208
33671,1,1,0.006578947,0.081110711
33672,1,1,0.006622517,0.081378846
33673,1,1,0.006622517,0.081378846
33674,1,1,0.006666667,0.081649658
33675,1,1,0.006666667,0.081649658
33676,1,1,0.006711409,0.081923192
33677,1,1,0.006711409,0.081923192
33678,1,1,0.006756757,0.082199494
33679,1,1,0.006756757,0.082199494
33680,1,1,0.006802721,0.08247861
33681,1,1,0.006802721,0.08247861
33682,1,1,0.006849315,0.082760589
33683,1,1,0.006849315,0.082760589
33684,1,1,0.006896552,0.08304548
33685,1,1,0.006896552,0.08304548
33686,1,1,0.006944444,0.083333333
33687,1,1,0.006944444,0.083333333
33688,1,1,0.006993007,0.083624201
33689,1,1,0.006993007,0.083624201
33690,1,1,0.007042254,0.083918136
33691,1,1,0.007042254,0.083918136
33692,1,1,0.007092199,0.084215192
33693,1,1,0.007092199,0.084215192
33694,1,1,0.007092199,0.084215192
33695,1,1,0.007092199,0.084215192
33696,1,1,0.007142857,0.084515425
33697,3,2,0.021276596,0.187772092
33698,1,1,0.007194245,0.084818893
33699,1,1,0.007194245,0.084818893
33700,1,1,0.007246377,0.085125653
33701,1,1,0.007246377,0.085125653
33702,1,1,0.00729927,0.085435766
33703,1,1,0.00729927,0.085435766
33704,1,1,0.007352941,0.085749293
33705,1,1,0.007352941,0.085749293
33706,1,1,0.007407407,0.086066297
33707,2,1,0.014814815,0.121261109
33708,1,1,0.007407407,0.086066297
33709,1,1,0.007407407,0.086066297
33710,1,1,0.007462687,0.086386843
33711,4,3,0.030075188,0.273580347
33712,4,3,0.030075188,0.273580347
33713,2,2,0.015151515,0.174077656
33714,2,2,0.015151515,0.174077656
33715,1,1,0.007633588,0.087370406
33716,1,1,0.007633588,0.087370406
33717,3,3,0.023076923,0.263117406
33718,3,3,0.023076923,0.263117406
33719,1,1,0.007751938,0.088045091
33720,1,1,0.007751938,0.088045091
33721,1,1,0.0078125,0.088388348
33722,3,2,0.023255814,0.19625861
33723,1,1,0.007874016,0.088735651
33724,3,2,0.0234375,0.197018875
33725,3,2,0.023809524,0.19856629
33726,4,2,0.031746032,0.216758222
33727,4,2,0.032,0.21761167
33728,10,3,0.081300813,0.375335826
33729,283,7,2.19379845,1.34674097
33730,1,1,0.004950495,0.070359754
33731,1,1,0.004950495,0.070359754
33732,1,1,0.004950495,0.070359754
33733,1,1,0.004950495,0.070359754
33734,1,1,0.004975124,0.070534562
33735,1,1,0.004975124,0.070534562
33736,1,1,0.005,0.070710678
33737,1,1,0.005,0.070710678
33738,1,1,0.005,0.070710678
33739,1,1,0.005,0.070710678
33740,1,1,0.005,0.070710678
33741,1,1,0.005,0.070710678
33742,1,1,0.005025126,0.070888121
33743,1,1,0.005025126,0.070888121
33744,1,1,0.005050505,0.071066905
33745,1,1,0.005050505,0.071066905
33746,1,1,0.005050505,0.071066905
33747,1,1,0.005050505,0.071066905
33748,2,1,0.010152284,0.100501179
33749,2,1,0.01010101,0.100248371
33750,1,1,0.005076142,0.07124705
33751,1,1,0.005076142,0.07124705
33752,1,1,0.005076142,0.07124705
33753,1,1,0.005076142,0.07124705
33754,2,1,0.010152284,0.100501179
33755,4,2,0.02020202,0.173339723
33756,1,1,0.005128205,0.071611487
33757,1,1,0.005128205,0.071611487
33758,2,1,0.010309278,0.101271232
33759,2,1,0.010309278,0.101271232
33760,1,1,0.005181347,0.071981575
33761,1,1,0.005181347,0.071981575
33762,2,1,0.010416667,0.101794544
33763,2,1,0.010416667,0.101794544
33764,1,1,0.005235602,0.072357461
33765,1,1,0.005208333,0.072168784
33766,2,2,0.010471204,0.144714921
33767,2,2,0.010471204,0.144714921
33768,1,1,0.005235602,0.072357461
33769,1,1,0.005235602,0.072357461
33770,1,1,0.005263158,0.072547625
33771,1,1,0.005263158,0.072547625
33772,1,1,0.005291005,0.072739297
33773,1,1,0.005291005,0.072739297
33774,1,1,0.005319149,0.072932496
33775,1,1,0.005319149,0.072932496
33776,2,1,0.010638298,0.102865974
33777,2,1,0.010638298,0.102865974
33778,1,1,0.005376344,0.073323558
33779,1,1,0.005376344,0.073323558
33780,3,1,0.016216216,0.126648936
33781,3,1,0.016216216,0.126648936
33782,1,1,0.005464481,0.073922127
33783,1,1,0.005464481,0.073922127
33784,1,1,0.005494505,0.074124932
33785,1,1,0.005494505,0.074124932
33786,1,1,0.005524862,0.074329415
33787,3,2,0.016483516,0.165381686
33788,1,1,0.005555556,0.074535599
33789,1,1,0.005555556,0.074535599
33790,1,1,0.005586592,0.074743509
33791,3,2,0.016666667,0.16629381
33792,1,1,0.005617978,0.074953169
33793,1,1,0.005617978,0.074953169
33794,1,1,0.005649718,0.075164603
33795,1,1,0.005649718,0.075164603
33796,5,2,0.028409091,0.224981962
33797,7,2,0.039325843,0.268125098
33798,2,2,0.011494253,0.151619609
33799,2,2,0.011494253,0.151619609
33800,1,1,0.005780347,0.076028592
33801,1,1,0.005780347,0.076028592
33802,1,1,0.005813953,0.076249285
33803,1,1,0.005813953,0.076249285
33804,1,1,0.005813953,0.076249285
33805,3,1,0.01744186,0.131293039
33806,3,1,0.01754386,0.131671794
33807,1,1,0.00591716,0.076923077
33808,5,2,0.029761905,0.20254652
33809,5,2,0.029585799,0.20195578
33810,1,1,0.006024096,0.077615053
33811,1,1,0.006024096,0.077615053
33812,1,1,0.006060606,0.077849894
33813,1,1,0.006060606,0.077849894
33814,1,1,0.006060606,0.077849894
33815,1,1,0.006060606,0.077849894
33816,1,1,0.006097561,0.078086881
33817,2,1,0.012195122,0.110092258
33818,3,2,0.018181818,0.173652557
33819,1,1,0.006134969,0.078326045
33820,1,1,0.006134969,0.078326045
33821,1,1,0.00617284,0.07856742
33822,1,1,0.00617284,0.07856742
33823,4,2,0.024691358,0.19145138
33824,5,2,0.030864198,0.206203165
33825,1,1,0.00625,0.079056942
33826,1,1,0.006289308,0.079305159
33827,3,2,0.01875,0.176331413
33828,2,1,0.012658228,0.112149909
33829,2,1,0.012658228,0.112149909
33830,1,1,0.006410256,0.080064077
33831,1,1,0.006410256,0.080064077
33832,1,1,0.006410256,0.080064077
33833,1,1,0.006410256,0.080064077
33834,1,1,0.006451613,0.080321933
33835,1,1,0.006451613,0.080321933
33836,1,1,0.006493506,0.080582296
33837,1,1,0.006493506,0.080582296
33838,1,1,0.006535948,0.080845208
33839,1,1,0.006535948,0.080845208
33840,1,1,0.006535948,0.080845208
33841,1,1,0.006535948,0.080845208
33842,4,2,0.026315789,0.228654817
33843,4,2,0.026315789,0.228654817
33844,4,2,0.026666667,0.230163836
33845,4,2,0.026666667,0.230163836
33846,3,3,0.02027027,0.246598481
33847,3,3,0.02027027,0.246598481
33848,2,2,0.013605442,0.16495722
33849,4,2,0.027210884,0.232484444
33850,2,2,0.01369863,0.165521178
33851,1,1,0.006802721,0.08247861
33852,1,1,0.006802721,0.08247861
33853,1,1,0.006849315,0.082760589
33854,1,1,0.006849315,0.082760589
33855,1,1,0.006896552,0.08304548
33856,3,2,0.020547945,0.184547091
33857,1,1,0.006944444,0.083333333
33858,1,1,0.006944444,0.083333333
33859,1,1,0.006993007,0.083624201
33860,1,1,0.006993007,0.083624201
33861,1,1,0.007042254,0.083918136
33862,3,2,0.020979021,0.186461923
33863,2,1,0.014184397,0.118672154
33864,4,2,0.028169014,0.204338128
33865,1,1,0.007194245,0.084818893
33866,1,1,0.007194245,0.084818893
33867,1,1,0.007246377,0.085125653
33868,1,1,0.007246377,0.085125653
33869,1,1,0.00729927,0.085435766
33870,3,2,0.02173913,0.189790176
33871,1,1,0.007352941,0.085749293
33872,3,2,0.02189781,0.190477468
33873,4,2,0.02962963,0.242522218
33874,8,2,0.058394161,0.337952819
33875,1,1,0.007518797,0.086710997
33876,1,1,0.007518797,0.086710997
33877,2,2,0.015151515,0.174077656
33878,4,2,0.030075188,0.244324971
33879,1,1,0.007633588,0.087370406
33880,3,2,0.022727273,0.194029552
33881,4,2,0.030769231,0.247106089
33882,6,2,0.045801527,0.300322786
33883,1,1,0.0078125,0.088388348
33884,3,2,0.023255814,0.19625861
33885,1,1,0.007874016,0.088735651
33886,1,1,0.007874016,0.088735651
33887,1,1,0.007936508,0.089087081
33888,2,1,0.015873016,0.125483193
33889,1,1,0.008,0.089442719
33890,3,2,0.024193548,0.200150743
33891,7,2,0.056,0.318868969
33892,1,1,0.008130081,0.090166963
33893,1,1,0.008130081,0.090166963
33894,19,3,0.153225806,0.510767871
33895,351,7,2.7421875,1.4594039
33896,1,1,0.004504505,0.067115606
33897,1,1,0.004504505,0.067115606
33898,1,1,0.004504505,0.067115606
33899,1,1,0.004504505,0.067115606
33900,2,1,0.009049774,0.094913847
33901,2,1,0.009049774,0.094913847
33902,1,1,0.004545455,0.067419986
33903,1,1,0.004545455,0.067419986
33904,1,1,0.00456621,0.067573738
33905,1,1,0.00456621,0.067573738
33906,1,1,0.00456621,0.067573738
33907,1,1,0.00456621,0.067573738
33908,1,1,0.004587156,0.067728546
33909,1,1,0.004587156,0.067728546
33910,1,1,0.004608295,0.067884423
33911,1,1,0.004587156,0.067728546
33912,1,1,0.004608295,0.067884423
33913,3,2,0.013761468,0.151166213
33914,1,1,0.00462963,0.068041382
33915,1,1,0.00462963,0.068041382
33916,2,1,0.009302326,0.096222953
33917,2,1,0.009302326,0.096222953
33918,1,1,0.004672897,0.068358593
33919,1,1,0.004672897,0.068358593
33920,1,1,0.004694836,0.068518871
33921,1,1,0.004694836,0.068518871
33922,1,1,0.004716981,0.068680282
33923,1,1,0.004716981,0.068680282
33924,2,1,0.009478673,0.097126394
33925,2,1,0.009478673,0.097126394
33926,2,1,0.009569378,0.097587762
33927,2,1,0.009569378,0.097587762
33928,1,1,0.004807692,0.069337525
33929,1,1,0.004807692,0.069337525
33930,1,1,0.004807692,0.069337525
33931,1,1,0.004807692,0.069337525
33932,2,1,0.009661836,0.098055768
33933,4,2,0.019230769,0.169156431
33934,4,2,0.019512195,0.170379496
33935,6,2,0.029126214,0.218924675
33936,1,1,0.004901961,0.070014004
33937,1,1,0.004901961,0.070014004
33938,1,1,0.004926108,0.070186241
33939,1,1,0.004926108,0.070186241
33940,1,1,0.004926108,0.070186241
33941,1,1,0.004926108,0.070186241
33942,3,2,0.014851485,0.157015789
33943,3,2,0.014851485,0.157015789
33944,2,1,0.01,0.099748427
33945,2,1,0.01,0.099748427
33946,1,1,0.005,0.070710678
33947,1,1,0.005,0.070710678
33948,1,1,0.005025126,0.070888121
33949,1,1,0.005025126,0.070888121
33950,1,1,0.005050505,0.071066905
33951,1,1,0.005050505,0.071066905
33952,2,1,0.010152284,0.100501179
33953,2,1,0.010152284,0.100501179
33954,4,1,0.020512821,0.142111266
33955,4,1,0.020512821,0.142111266
33956,3,2,0.015625,0.161035995
33957,3,2,0.015625,0.161035995
33958,1,1,0.005235602,0.072357461
33959,1,1,0.005235602,0.072357461
33960,1,1,0.005263158,0.072547625
33961,1,1,0.005263158,0.072547625
33962,1,1,0.005263158,0.072547625
33963,3,2,0.015706806,0.161455218
33964,1,1,0.005291005,0.072739297
33965,3,2,0.015789474,0.161877731
33966,1,1,0.005319149,0.072932496
33967,1,1,0.005319149,0.072932496
33968,1,1,0.005319149,0.072932496
33969,1,1,0.005319149,0.072932496
33970,1,1,0.005347594,0.073127242
33971,1,1,0.005347594,0.073127242
33972,1,1,0.005376344,0.073323558
33973,1,1,0.005347594,0.073127242
33974,3,2,0.016129032,0.163601574
33975,3,2,0.016129032,0.163601574
